"CouncilSiteID","Date","Value","Method","Measurement","Units","Censored","centype","QC"
1043837,2016-09-02,0.029,"","DRP","milligram per litre",FALSE,"F",10
1043837,2019-04-23,0.016,"","DRP","milligram per litre",FALSE,"F",10
1043837,2012-01-05,0.036,"","DRP","milligram per litre",FALSE,"F",10
1043837,2013-10-09,0.035,"","DRP","milligram per litre",FALSE,"F",10
1043837,2014-04-03,0.023,"","DRP","milligram per litre",FALSE,"F",10
1043837,2014-07-03,0.032,"","DRP","milligram per litre",FALSE,"F",10
1043837,2013-05-02,0.022,"","DRP","milligram per litre",FALSE,"F",10
1043837,2014-10-09,0.036,"","DRP","milligram per litre",FALSE,"F",10
1043837,2015-02-05,0.092,"","DRP","milligram per litre",FALSE,"F",10
1043837,2012-11-02,0.034,"","DRP","milligram per litre",FALSE,"F",10
1043837,2012-12-05,0.033,"","DRP","milligram per litre",FALSE,"F",10
1043837,2013-11-05,0.025,"","DRP","milligram per litre",FALSE,"F",10
1043837,2015-07-01,0.026,"","DRP","milligram per litre",FALSE,"F",10
1043837,2015-09-10,0.031,"","DRP","milligram per litre",FALSE,"F",10
1043837,2015-08-03,0.027,"","DRP","milligram per litre",FALSE,"F",10
1043837,2017-12-06,0.025,"","DRP","milligram per litre",FALSE,"F",10
1043837,2018-06-06,0.012,"","DRP","milligram per litre",FALSE,"F",10
1043837,2016-02-14,0.039,"","DRP","milligram per litre",FALSE,"F",10
1043837,2018-07-04,0.011,"","DRP","milligram per litre",FALSE,"F",10
1043837,2018-04-06,0.022,"","DRP","milligram per litre",FALSE,"F",10
1043837,2016-10-10,0.048,"","DRP","milligram per litre",FALSE,"F",10
1043837,2019-02-06,0.022,"","DRP","milligram per litre",FALSE,"F",10
1043837,2019-03-05,0.014,"","DRP","milligram per litre",FALSE,"F",10
1043837,2019-10-13,0.032,"","DRP","milligram per litre",FALSE,"F",10
1043837,2014-01-08,0.047,"","DRP","milligram per litre",FALSE,"F",10
1043837,2014-05-02,0.027,"","DRP","milligram per litre",FALSE,"F",10
1043837,2012-09-04,0.034,"","DRP","milligram per litre",FALSE,"F",10
1043837,2013-04-03,0.039,"","DRP","milligram per litre",FALSE,"F",10
1043837,2014-11-05,0.039,"","DRP","milligram per litre",FALSE,"F",10
1043837,2012-10-03,0.034,"","DRP","milligram per litre",FALSE,"F",10
1043837,2015-01-08,0.035,"","DRP","milligram per litre",FALSE,"F",10
1043837,2020-05-01,0.0146,"","DRP","milligram per litre",FALSE,"F",10
1043837,2013-09-05,0.05,"","DRP","milligram per litre",FALSE,"F",10
1043837,2015-05-01,0.026,"","DRP","milligram per litre",FALSE,"F",10
1043837,2012-02-29,0.046,"","DRP","milligram per litre",FALSE,"F",10
1043837,2012-07-05,0.061,"","DRP","milligram per litre",FALSE,"F",10
1043837,2016-10-31,0.046,"","DRP","milligram per litre",FALSE,"F",10
1043837,2016-03-02,0.038,"","DRP","milligram per litre",FALSE,"F",10
1043837,2017-03-08,0.015,"","DRP","milligram per litre",FALSE,"F",10
1043837,2016-05-11,0.026,"","DRP","milligram per litre",FALSE,"F",10
1043837,2017-07-06,0.057,"","DRP","milligram per litre",FALSE,"F",10
1043837,2016-07-05,0.028,"","DRP","milligram per litre",FALSE,"F",10
1043837,2017-11-01,0.023,"","DRP","milligram per litre",FALSE,"F",10
1043837,2018-03-08,0.039,"","DRP","milligram per litre",FALSE,"F",10
1043837,2018-12-09,0.022,"","DRP","milligram per litre",FALSE,"F",10
1043837,2019-09-04,0.033,"","DRP","milligram per litre",FALSE,"F",10
1043837,2019-06-04,0.019,"","DRP","milligram per litre",FALSE,"F",10
1043837,2013-02-07,0.035,"","DRP","milligram per litre",FALSE,"F",10
1043837,2014-03-06,0.018,"","DRP","milligram per litre",FALSE,"F",10
1043837,2014-12-02,0.021,"","DRP","milligram per litre",FALSE,"F",10
1043837,2013-07-31,0.032,"","DRP","milligram per litre",FALSE,"F",10
1043837,2020-03-18,0.026,"","DRP","milligram per litre",FALSE,"F",10
1043837,2016-04-04,0.042,"","DRP","milligram per litre",FALSE,"F",10
1043837,2017-10-02,0.025,"","DRP","milligram per litre",FALSE,"F",10
1043837,2016-01-24,0.051,"","DRP","milligram per litre",FALSE,"F",10
1043837,2015-09-30,0.038,"","DRP","milligram per litre",FALSE,"F",10
1043837,2018-08-02,0.013,"","DRP","milligram per litre",FALSE,"F",10
1043837,2019-05-09,0.015,"","DRP","milligram per litre",FALSE,"F",10
1043837,2013-12-03,0.054,"","DRP","milligram per litre",FALSE,"F",10
1043837,2014-02-04,0.025,"","DRP","milligram per litre",FALSE,"F",10
1043837,2012-08-02,0.029,"","DRP","milligram per litre",FALSE,"F",10
1043837,2012-05-04,0.024,"","DRP","milligram per litre",FALSE,"F",10
1043837,2014-08-05,0.032,"","DRP","milligram per litre",FALSE,"F",10
1043837,2012-06-07,0.055,"","DRP","milligram per litre",FALSE,"F",10
1043837,2019-12-01,0.026,"","DRP","milligram per litre",FALSE,"F",10
1043837,2020-01-07,0.021,"","DRP","milligram per litre",FALSE,"F",10
1043837,2012-02-29,0.64,"","TN","milligram per litre",FALSE,"F",10
1043837,2013-11-05,0.81,"","TN","milligram per litre",FALSE,"F",10
1043837,2015-07-01,1,"","TN","milligram per litre",FALSE,"F",10
1043837,2017-04-03,0.95,"","TN","milligram per litre",FALSE,"F",10
1043837,2017-09-06,1.96,"","TN","milligram per litre",FALSE,"F",10
1043837,2017-10-02,0.96,"","TN","milligram per litre",FALSE,"F",10
1043837,2018-02-04,0.56,"","TN","milligram per litre",FALSE,"F",10
1043837,2018-09-05,1.15,"","TN","milligram per litre",FALSE,"F",10
1043837,2019-05-09,0.26,"","TN","milligram per litre",FALSE,"F",10
1043837,2019-06-04,1.02,"","TN","milligram per litre",FALSE,"F",10
1043837,2012-02-01,0.64,"","TN","milligram per litre",FALSE,"F",10
1043837,2012-08-02,1.6,"","TN","milligram per litre",FALSE,"F",10
1043837,2013-02-07,0.45,"","TN","milligram per litre",FALSE,"F",10
1043837,2012-05-04,3.8,"","TN","milligram per litre",FALSE,"F",10
1043837,2014-07-03,1.8,"","TN","milligram per litre",FALSE,"F",10
1043837,2013-05-02,1.8,"","TN","milligram per litre",FALSE,"F",10
1043837,2014-11-05,0.83,"","TN","milligram per litre",FALSE,"F",10
1043837,2013-06-11,2.2,"","TN","milligram per litre",FALSE,"F",10
1043837,2015-03-05,0.44,"","TN","milligram per litre",FALSE,"F",10
1043837,2015-04-01,0.31,"","TN","milligram per litre",FALSE,"F",10
1043837,2019-12-01,0.35,"","TN","milligram per litre",FALSE,"F",10
1043837,2015-06-03,1.5,"","TN","milligram per litre",FALSE,"F",10
1043837,2015-11-30,0.38,"","TN","milligram per litre",FALSE,"F",10
1043837,2016-04-04,0.88,"","TN","milligram per litre",FALSE,"F",10
1043837,2017-05-05,0.77,"","TN","milligram per litre",FALSE,"F",10
1043837,2017-11-01,0.64,"","TN","milligram per litre",FALSE,"F",10
1043837,2016-01-24,0.33,"","TN","milligram per litre",FALSE,"F",10
1043837,2015-09-30,0.71,"","TN","milligram per litre",FALSE,"F",10
1043837,2018-08-02,1.09,"","TN","milligram per litre",FALSE,"F",10
1043837,2018-07-04,1.28,"","TN","milligram per litre",FALSE,"F",10
1043837,2018-12-09,0.74,"","TN","milligram per litre",FALSE,"F",10
1043837,2019-02-06,0.3,"","TN","milligram per litre",FALSE,"F",10
1043837,2019-08-14,1.42,"","TN","milligram per litre",FALSE,"F",10
1043837,2018-10-11,0.62,"","TN","milligram per litre",FALSE,"F",10
1043837,2013-10-09,0.82,"","TN","milligram per litre",FALSE,"F",10
1043837,2014-01-08,0.48,"","TN","milligram per litre",FALSE,"F",10
1043837,2014-05-02,0.59,"","TN","milligram per litre",FALSE,"F",10
1043837,2014-09-04,1.2,"","TN","milligram per litre",FALSE,"F",10
1043837,2014-10-09,0.69,"","TN","milligram per litre",FALSE,"F",10
1043837,2014-12-02,0.87,"","TN","milligram per litre",FALSE,"F",10
1043837,2012-04-03,0.78,"","TN","milligram per litre",FALSE,"F",10
1043837,2012-12-05,0.27,"","TN","milligram per litre",FALSE,"F",10
1043837,2012-07-05,1.5,"","TN","milligram per litre",FALSE,"F",10
1043837,2017-01-09,0.99,"","TN","milligram per litre",FALSE,"F",10
1043837,2016-05-11,0.21,"","TN","milligram per litre",FALSE,"F",10
1043837,2017-06-07,1.2,"","TN","milligram per litre",FALSE,"F",10
1043837,2018-05-04,1.46,"","TN","milligram per litre",FALSE,"F",10
1043837,2018-06-06,1.72,"","TN","milligram per litre",FALSE,"F",10
1043837,2018-04-06,0.3,"","TN","milligram per litre",FALSE,"F",10
1043837,2019-03-05,0.25,"","TN","milligram per litre",FALSE,"F",10
1043837,2019-09-04,1.66,"","TN","milligram per litre",FALSE,"F",10
1043837,2013-12-03,0.85,"","TN","milligram per litre",FALSE,"F",10
1043837,2013-01-08,0.32,"","TN","milligram per litre",FALSE,"F",10
1043837,2014-06-04,0.58,"","TN","milligram per litre",FALSE,"F",10
1043837,2013-04-03,0.32,"","TN","milligram per litre",FALSE,"F",10
1043837,2013-07-31,0.8,"","TN","milligram per litre",FALSE,"F",10
1043837,2016-10-31,0.63,"","TN","milligram per litre",FALSE,"F",10
1043837,2017-03-08,2.2,"","TN","milligram per litre",FALSE,"F",10
1043837,2015-11-01,0.33,"","TN","milligram per litre",FALSE,"F",10
1043837,2017-08-01,1.16,"","TN","milligram per litre",FALSE,"F",10
1043837,2017-12-06,0.34,"","TN","milligram per litre",FALSE,"F",10
1043837,2016-08-03,1.6,"","TN","milligram per litre",FALSE,"F",10
1043837,2018-03-08,0.41,"","TN","milligram per litre",FALSE,"F",10
1043837,2016-09-02,2.8,"","TN","milligram per litre",FALSE,"F",10
1043837,2016-02-14,0.25,"","TN","milligram per litre",FALSE,"F",10
1043837,2016-10-10,1.3,"","TN","milligram per litre",FALSE,"F",10
1043837,2019-07-22,1.45,"","TN","milligram per litre",FALSE,"F",10
1043837,2019-01-07,0.54,"","TN","milligram per litre",FALSE,"F",10
1043837,2014-03-06,0.54,"","TN","milligram per litre",FALSE,"F",10
1043837,2014-04-03,0.28,"","TN","milligram per litre",FALSE,"F",10
1043837,2012-09-04,2.2,"","TN","milligram per litre",FALSE,"F",10
1043837,2014-08-05,1.5,"","TN","milligram per litre",FALSE,"F",10
1043837,2012-10-03,0.64,"","TN","milligram per litre",FALSE,"F",10
1043837,2015-01-08,0.27,"","TN","milligram per litre",FALSE,"F",10
1043837,2015-02-05,0.59,"","TN","milligram per litre",FALSE,"F",10
1043837,2020-01-07,0.35,"","TN","milligram per litre",FALSE,"F",10
1043837,2020-03-18,0.26,"","TN","milligram per litre",FALSE,"F",43
1043837,2020-05-01,0.23,"","TN","milligram per litre",FALSE,"F",43
1043837,2013-09-05,1.6,"","TN","milligram per litre",FALSE,"F",10
1043837,2015-05-01,0.42,"","TN","milligram per litre",FALSE,"F",10
1043837,2016-03-02,0.53,"","TN","milligram per litre",FALSE,"F",10
1043837,2016-11-30,0.49,"","TN","milligram per litre",FALSE,"F",10
1043837,2015-09-10,1,"","TN","milligram per litre",FALSE,"F",10
1043837,2015-08-03,1.2,"","TN","milligram per litre",FALSE,"F",10
1043837,2016-06-08,1.4,"","TN","milligram per litre",FALSE,"F",10
1043837,2017-07-06,1.72,"","TN","milligram per litre",FALSE,"F",10
1043837,2016-07-05,1.7,"","TN","milligram per litre",FALSE,"F",10
1043837,2018-01-11,0.44,"","TN","milligram per litre",FALSE,"F",10
1043837,2018-11-19,0.34,"","TN","milligram per litre",FALSE,"F",10
1043837,2019-04-23,0.65,"","TN","milligram per litre",FALSE,"F",10
1043837,2019-10-13,0.92,"","TN","milligram per litre",FALSE,"F",10
1043837,2019-11-12,0.38,"","TN","milligram per litre",FALSE,"F",10
1043837,2012-01-05,0.89,"","TN","milligram per litre",FALSE,"F",10
1043837,2014-02-04,0.28,"","TN","milligram per litre",FALSE,"F",10
1043837,2013-03-08,0.39,"","TN","milligram per litre",FALSE,"F",10
1043837,2012-06-07,1.6,"","TN","milligram per litre",FALSE,"F",10
1043837,2013-07-02,1.3,"","TN","milligram per litre",FALSE,"F",10
1043837,2012-11-02,0.43,"","TN","milligram per litre",FALSE,"F",10
1043837,2020-02-12,0.29,"","TN","milligram per litre",FALSE,"F",10
1043837,2017-01-09,0.53,"","TON","milligram per litre",FALSE,"F",10
1043837,2017-05-05,0.55,"","TON","milligram per litre",FALSE,"F",10
1043837,2017-06-07,0.73,"","TON","milligram per litre",FALSE,"F",10
1043837,2017-08-01,0.8,"","TON","milligram per litre",FALSE,"F",10
1043837,2017-09-06,0.64,"","TON","milligram per litre",FALSE,"F",10
1043837,2018-01-11,0.02,"","TON","milligram per litre",FALSE,"F",10
1043837,2016-08-03,1.1,"","TON","milligram per litre",FALSE,"F",10
1043837,2018-06-06,1.07,"","TON","milligram per litre",FALSE,"F",10
1043837,2018-12-09,0.3,"","TON","milligram per litre",FALSE,"F",10
1043837,2019-02-06,0.0074,"","TON","milligram per litre",FALSE,"F",10
1043837,2019-05-09,0.061,"","TON","milligram per litre",FALSE,"F",10
1043837,2019-08-14,0.84,"","TON","milligram per litre",FALSE,"F",10
1043837,2019-04-23,0.167,"","TON","milligram per litre",FALSE,"F",10
1043837,2014-01-08,0.38,"","TON","milligram per litre",FALSE,"F",10
1043837,2012-09-04,0.73,"","TON","milligram per litre",FALSE,"F",10
1043837,2013-04-03,0.013,"","TON","milligram per litre",FALSE,"F",10
1043837,2013-05-02,0.76,"","TON","milligram per litre",FALSE,"F",10
1043837,2014-09-04,0.76,"","TON","milligram per litre",FALSE,"F",10
1043837,2015-02-05,0.013,"","TON","milligram per litre",FALSE,"F",10
1043837,2015-11-30,0.053,"","TON","milligram per litre",FALSE,"F",10
1043837,2016-01-24,0.012,"","TON","milligram per litre",FALSE,"F",10
1043837,2018-08-02,0.85,"","TON","milligram per litre",FALSE,"F",10
1043837,2016-09-02,2.5,"","TON","milligram per litre",FALSE,"F",10
1043837,2016-02-14,0.0066,"","TON","milligram per litre",FALSE,"F",10
1043837,2018-07-04,0.95,"","TON","milligram per litre",FALSE,"F",10
1043837,2016-10-10,0.74,"","TON","milligram per litre",FALSE,"F",10
1043837,2018-11-19,0.058,"","TON","milligram per litre",FALSE,"F",10
1043837,2018-10-11,0.38,"","TON","milligram per litre",FALSE,"F",10
1043837,2012-05-04,3.3,"","TON","milligram per litre",FALSE,"F",10
1043837,2014-04-03,0.032,"","TON","milligram per litre",FALSE,"F",10
1043837,2013-03-08,0.0037,"","TON","milligram per litre",FALSE,"F",10
1043837,2012-10-03,0.39,"","TON","milligram per litre",FALSE,"F",10
1043837,2014-10-09,0.36,"","TON","milligram per litre",FALSE,"F",10
1043837,2013-07-02,0.95,"","TON","milligram per litre",FALSE,"F",10
1043837,2012-04-03,0.36,"","TON","milligram per litre",FALSE,"F",10
1043837,2013-07-31,0.65,"","TON","milligram per litre",FALSE,"F",10
1043837,2015-03-05,0.0028,"","TON","milligram per litre",FALSE,"F",10
1043837,2013-09-05,0.7,"","TON","milligram per litre",FALSE,"F",10
1043837,2015-05-01,0.14,"","TON","milligram per litre",FALSE,"F",10
1043837,2016-11-30,0.099,"","TON","milligram per litre",FALSE,"F",10
1043837,2015-09-10,0.73,"","TON","milligram per litre",FALSE,"F",10
1043837,2017-03-08,1.2,"","TON","milligram per litre",FALSE,"F",10
1043837,2017-07-06,0.67,"","TON","milligram per litre",FALSE,"F",10
1043837,2015-09-30,0.48,"","TON","milligram per litre",FALSE,"F",10
1043837,2018-03-08,0.084,"","TON","milligram per litre",FALSE,"F",10
1043837,2018-09-05,0.84,"","TON","milligram per litre",FALSE,"F",10
1043837,2018-04-06,0.046,"","TON","milligram per litre",FALSE,"F",10
1043837,2012-08-02,0.71,"","TON","milligram per litre",FALSE,"F",10
1043837,2014-07-03,0.97,"","TON","milligram per litre",FALSE,"F",10
1043837,2014-11-05,0.57,"","TON","milligram per litre",FALSE,"F",10
1043837,2015-01-08,0.024,"","TON","milligram per litre",FALSE,"F",10
1043837,2020-03-18,0.0021,"","TON","milligram per litre",FALSE,"F",43
1043837,2012-02-29,0.14,"","TON","milligram per litre",FALSE,"F",10
1043837,2015-06-03,1.1,"","TON","milligram per litre",FALSE,"F",10
1043837,2013-11-05,0.17,"","TON","milligram per litre",FALSE,"F",10
1043837,2016-10-31,0.34,"","TON","milligram per litre",FALSE,"F",10
1043837,2017-04-03,0.55,"","TON","milligram per litre",FALSE,"F",10
1043837,2016-05-11,0.045,"","TON","milligram per litre",FALSE,"F",10
1043837,2016-06-08,1,"","TON","milligram per litre",FALSE,"F",10
1043837,2016-07-05,1.3,"","TON","milligram per litre",FALSE,"F",10
1043837,2019-03-05,0.004,"","TON","milligram per litre",FALSE,"F",10
1043837,2019-01-07,0.171,"","TON","milligram per litre",FALSE,"F",10
1043837,2019-06-04,0.72,"","TON","milligram per litre",FALSE,"F",10
1043837,2019-11-12,0.102,"","TON","milligram per litre",FALSE,"F",10
1043837,2012-02-01,0.097,"","TON","milligram per litre",FALSE,"F",10
1043837,2012-01-05,0.31,"","TON","milligram per litre",FALSE,"F",10
1043837,2013-10-09,0.44,"","TON","milligram per litre",FALSE,"F",10
1043837,2013-12-03,0.17,"","TON","milligram per litre",FALSE,"F",10
1043837,2013-01-08,0.018,"","TON","milligram per litre",FALSE,"F",43
1043837,2014-03-06,0.03,"","TON","milligram per litre",FALSE,"F",10
1043837,2014-05-02,0.17,"","TON","milligram per litre",FALSE,"F",10
1043837,2014-06-04,0.29,"","TON","milligram per litre",FALSE,"F",10
1043837,2014-08-05,0.96,"","TON","milligram per litre",FALSE,"F",10
1043837,2013-06-11,1.8,"","TON","milligram per litre",FALSE,"F",10
1043837,2012-06-07,1.1,"","TON","milligram per litre",FALSE,"F",10
1043837,2014-12-02,0.43,"","TON","milligram per litre",FALSE,"F",10
1043837,2012-11-02,0.18,"","TON","milligram per litre",FALSE,"F",10
1043837,2015-04-01,0.026,"","TON","milligram per litre",FALSE,"F",10
1043837,2020-01-07,0.005,"","TON","milligram per litre",FALSE,"F",43
1043837,2020-05-01,0.0155,"","TON","milligram per litre",FALSE,"F",10
1043837,2012-02-29,0.14,"","TON","milligram per litre",FALSE,"F",10
1043837,2012-12-05,0.017,"","TON","milligram per litre",FALSE,"F",10
1043837,2015-07-01,0.71,"","TON","milligram per litre",FALSE,"F",10
1043837,2012-07-05,1.1,"","TON","milligram per litre",FALSE,"F",10
1043837,2016-03-02,0.17,"","TON","milligram per litre",FALSE,"F",10
1043837,2016-04-04,0.32,"","TON","milligram per litre",FALSE,"F",10
1043837,2015-08-03,0.84,"","TON","milligram per litre",FALSE,"F",10
1043837,2015-11-01,0.12,"","TON","milligram per litre",FALSE,"F",10
1043837,2017-10-02,0.52,"","TON","milligram per litre",FALSE,"F",10
1043837,2017-11-01,0.28,"","TON","milligram per litre",FALSE,"F",10
1043837,2017-12-06,0.036,"","TON","milligram per litre",FALSE,"F",10
1043837,2018-02-04,0.27,"","TON","milligram per litre",FALSE,"F",10
1043837,2018-05-04,0.59,"","TON","milligram per litre",FALSE,"F",10
1043837,2019-07-22,1.01,"","TON","milligram per litre",FALSE,"F",10
1043837,2019-09-04,0.59,"","TON","milligram per litre",FALSE,"F",10
1043837,2019-10-13,0.56,"","TON","milligram per litre",FALSE,"F",10
1043837,2012-01-05,0.31,"","TON","milligram per litre",FALSE,"F",10
1043837,2014-02-04,0.019,"","TON","milligram per litre",FALSE,"F",10
1043837,2013-02-07,0.0034,"","TON","milligram per litre",FALSE,"F",10
1043837,2012-02-01,0.097,"","TON","milligram per litre",FALSE,"F",10
1043837,2019-12-01,0.031,"","TON","milligram per litre",FALSE,"F",10
1043837,2020-02-12,0.001,"","TON","milligram per litre",TRUE,"Left",43
1043837,2012-02-29,0.071,"","TP","milligram per litre",FALSE,"F",10
1043837,2015-06-03,0.054,"","TP","milligram per litre",FALSE,"F",10
1043837,2012-07-05,0.15,"","TP","milligram per litre",FALSE,"F",10
1043837,2017-01-09,0.081,"","TP","milligram per litre",FALSE,"F",10
1043837,2017-04-03,0.084,"","TP","milligram per litre",FALSE,"F",10
1043837,2016-05-11,0.041,"","TP","milligram per litre",FALSE,"F",10
1043837,2015-11-01,0.079,"","TP","milligram per litre",FALSE,"F",10
1043837,2017-05-05,0.068,"","TP","milligram per litre",FALSE,"F",10
1043837,2017-08-01,0.052,"","TP","milligram per litre",FALSE,"F",10
1043837,2015-09-30,0.08,"","TP","milligram per litre",FALSE,"F",10
1043837,2018-06-06,0.088,"","TP","milligram per litre",FALSE,"F",10
1043837,2018-12-09,0.078,"","TP","milligram per litre",FALSE,"F",10
1043837,2019-02-06,0.076,"","TP","milligram per litre",FALSE,"F",10
1043837,2019-05-09,0.041,"","TP","milligram per litre",FALSE,"F",10
1043837,2018-11-19,0.076,"","TP","milligram per litre",FALSE,"F",10
1043837,2018-10-11,0.06,"","TP","milligram per litre",FALSE,"F",10
1043837,2019-04-23,0.046,"","TP","milligram per litre",FALSE,"F",10
1043837,2019-09-04,0.145,"","TP","milligram per litre",FALSE,"F",10
1043837,2012-01-05,0.074,"","TP","milligram per litre",FALSE,"F",10
1043837,2012-10-03,0.062,"","TP","milligram per litre",FALSE,"F",10
1043837,2012-06-07,0.15,"","TP","milligram per litre",FALSE,"F",10
1043837,2019-12-01,0.07,"","TP","milligram per litre",FALSE,"F",10
1043837,2020-05-01,0.044,"","TP","milligram per litre",FALSE,"F",10
1043837,2015-11-30,0.1,"","TP","milligram per litre",FALSE,"F",10
1043837,2017-07-06,0.18,"","TP","milligram per litre",FALSE,"F",10
1043837,2017-11-01,0.08,"","TP","milligram per litre",FALSE,"F",10
1043837,2017-12-06,0.059,"","TP","milligram per litre",FALSE,"F",10
1043837,2018-02-04,0.074,"","TP","milligram per litre",FALSE,"F",10
1043837,2018-05-04,0.053,"","TP","milligram per litre",FALSE,"F",10
1043837,2019-01-07,0.105,"","TP","milligram per litre",FALSE,"F",10
1043837,2019-06-04,0.047,"","TP","milligram per litre",FALSE,"F",10
1043837,2019-11-12,0.065,"","TP","milligram per litre",FALSE,"F",10
1043837,2013-10-09,0.095,"","TP","milligram per litre",FALSE,"F",10
1043837,2014-01-08,0.088,"","TP","milligram per litre",FALSE,"F",10
1043837,2013-02-07,0.18,"","TP","milligram per litre",FALSE,"F",10
1043837,2014-04-03,0.042,"","TP","milligram per litre",FALSE,"F",10
1043837,2012-09-04,0.15,"","TP","milligram per litre",FALSE,"F",10
1043837,2013-04-03,0.069,"","TP","milligram per litre",FALSE,"F",10
1043837,2013-05-02,0.041,"","TP","milligram per litre",FALSE,"F",10
1043837,2014-09-04,0.066,"","TP","milligram per litre",FALSE,"F",10
1043837,2012-02-01,0.085,"","TP","milligram per litre",FALSE,"F",10
1043837,2020-01-07,0.05,"","TP","milligram per litre",FALSE,"F",10
1043837,2020-03-18,0.057,"","TP","milligram per litre",FALSE,"F",10
