"LawaSiteID","CouncilSiteID","SiteID","Year","NitrateMed","NitrateMed_Band","Nitrate95","Nitrate95_Band","Nitrate_Toxicity_Band","NitrateAnalysisNote","AmmoniacalMed","AmmoniacalMed_Band","Ammoniacal95","Ammoniacal95_Band","Ammonia_Toxicity_Band","AmmoniaAnalysisNote","EcoliPeriod","EcoliMed","EcoliMed_Band","Ecoli95","Ecoli95_Band","EcoliRecHealth540","EcoliRecHealth540_Band","EcoliRecHealth260","EcoliRecHealth260_Band","EcoliAnalysisNote","EcoliSummaryband","NZReach","Region","Agency","SWQAltitude","SWQLanduse","Catchment","Lat","Long","accessDate","Landcover","Altitude","AltitudeCl"
"orc-00131","Pomahaka at Glenken","pomahaka river at glenken","2006to2010",0.037,"A",0.22855,"A","A","",NA,NA,NA,NA,NA," Need 30 values for 5yr 95%ile, have26",5,130,"ABC",2370,"DE",15.8730158730159,"C",22.2222222222222,"BC","","D",14062213,"otago","orc","upland","Rural","unstated",-45.86593043,169.14033686,"21-Aug-2020","Rural",186,"Upland"
"orc-00131","Pomahaka at Glenken","pomahaka river at glenken","2007to2011",0.0385,"A",0.2063,"A","A","",NA,NA,NA,NA,NA," Need 30 values for 5yr 95%ile, have27",5,140,"D",2460,"DE",18.9189189189189,"C",22.972972972973,"BC","","D",14062213,"otago","orc","upland","Rural","unstated",-45.86593043,169.14033686,"21-Aug-2020","Rural",186,"Upland"
"orc-00133","Shag at Craig Road","shag river at craig rd","2009to2013",0.0865,"A",0.680999999999999,"A","A","",0.00381679389312977,"A",0.00751273344651952,"A","A","",NA,49,"ABC",641.999999999999,"BC",5.35714285714286,"B",12.5,"A"," Need 60 values for 5yr, have  56","B",14045797,"otago","orc","lowland","Rural","unstated",-45.42550192,170.66332312,"21-Aug-2020","Rural",162,"Upland"
"orc-00133","Shag at Craig Road","shag river at craig rd","2005to2009",NA,NA,NA,NA,NA," Need 30 values for 5yr 95%ile, have29",NA,NA,NA,NA,NA," Need 30 values for 5yr 95%ile, have21",NA,28,"ABC",28,"ABC",3.57142857142857,"A",7.14285714285714,"A"," Need 60 values for 5yr, have  28","A",14045797,"otago","orc","lowland","Rural","unstated",-45.42550192,170.66332312,"21-Aug-2020","Rural",162,"Upland"
"orc-00133","Shag at Craig Road","shag river at craig rd","2006to2010",NA,NA,NA,NA,NA," Need 30 values for 5yr 95%ile, have29",NA,NA,NA,NA,NA," Need 30 values for 5yr 95%ile, have24",NA,34,"ABC",34,"ABC",0,"A",0,"A"," Need 60 values for 5yr, have  29","A",14045797,"otago","orc","lowland","Rural","unstated",-45.42550192,170.66332312,"21-Aug-2020","Rural",162,"Upland"
"orc-00133","Shag at Craig Road","shag river at craig rd","2007to2011",NA,NA,NA,NA,NA," Need 30 values for 5yr 95%ile, have29",NA,NA,NA,NA,NA," Need 30 values for 5yr 95%ile, have26",NA,35,"ABC",35,"ABC",0,"A",0,"A"," Need 60 values for 5yr, have  29","A",14045797,"otago","orc","lowland","Rural","unstated",-45.42550192,170.66332312,"21-Aug-2020","Rural",162,"Upland"
"orc-00133","Shag at Craig Road","shag river at craig rd","2008to2012",0.064,"A",0.49705,"A","A","",NA,NA,NA,NA,NA," Need 30 values for 5yr 95%ile, have28",NA,42,"ABC",42,"ABC",2.7027027027027,"A",5.40540540540541,"A"," Need 60 values for 5yr, have  37","A",14045797,"otago","orc","lowland","Rural","unstated",-45.42550192,170.66332312,"21-Aug-2020","Rural",162,"Upland"
"orc-00133","Shag at Craig Road","shag river at craig rd","2013to2017",0.099,"A",0.733,"A","A","",0.00381679389312977,"A",0.0122180451127819,"A","A","",5,66,"ABC",467.5,"ABC",2.66666666666667,"A",10.6666666666667,"A","","A",14045797,"otago","orc","lowland","Rural","unstated",-45.42550192,170.66332312,"21-Aug-2020","Rural",162,"Upland"
"orc-00133","Shag at Craig Road","shag river at craig rd","2010to2014",0.094,"A",0.653999999999999,"A","A","",0.00381679389312977,"A",0.0124310776942356,"A","A","",5,47,"ABC",663.499999999998,"BC",4.91803278688525,"A",11.4754098360656,"A","","B",14045797,"otago","orc","lowland","Rural","unstated",-45.42550192,170.66332312,"21-Aug-2020","Rural",162,"Upland"
"orc-00133","Shag at Craig Road","shag river at craig rd","2011to2015",0.082,"A",0.618000000000001,"A","A","",0.00381679389312977,"A",0.0108082706766917,"A","A","",5,54,"ABC",534.500000000003,"ABC",4.47761194029851,"A",11.9402985074627,"A","","A",14045797,"otago","orc","lowland","Rural","unstated",-45.42550192,170.66332312,"21-Aug-2020","Rural",162,"Upland"
"orc-00133","Shag at Craig Road","shag river at craig rd","2012to2016",0.082,"A",0.701999999999999,"A","A","",0.00381679389312977,"A",0.0104824561403509,"A","A","",5,59,"ABC",495.5,"ABC",4.10958904109589,"A",12.3287671232877,"A","","A",14045797,"otago","orc","lowland","Rural","unstated",-45.42550192,170.66332312,"21-Aug-2020","Rural",162,"Upland"
"orc-00133","Shag at Craig Road","shag river at craig rd","2014to2018",0.1285,"A",0.63,"A","A","",0.00381679389312977,"A",0.0103719494266392,"A","A","",5,51,"ABC",498.05,"ABC",4.22535211267606,"A",11.2676056338028,"A","","A",14045797,"otago","orc","lowland","Rural","unstated",-45.42550192,170.66332312,"21-Aug-2020","Rural",162,"Upland"
"orc-00133","Shag at Craig Road","shag river at craig rd","2015to2019",0.134,"A",0.6285,"A","A","",0.00381679389312977,"A",0.00852824427480915,"A","A","",5,49.5,"ABC",562.999999999999,"BC",5.55555555555556,"B",12.5,"A","","B",14045797,"otago","orc","lowland","Rural","unstated",-45.42550192,170.66332312,"21-Aug-2020","Rural",162,"Upland"
"orc-00153","Taieri at Outram","taieri at outram","2005to2009",NA,NA,NA,NA,NA," Need 30 values for 5yr 95%ile, have10",NA,NA,NA,NA,NA," Need 30 values for 5yr 95%ile, have7",5,65.5,"ABC",1100,"C",12.8571428571429,"C",27.1428571428571,"BC","","C",14060746,"otago","orc","lowland","Rural","unstated",-45.84981152,170.2427733,"21-Aug-2020","Rural",85.1953697205,"Lowland"
"orc-00153","Taieri at Outram","taieri at outram","2006to2010",NA,NA,NA,NA,NA," Need 30 values for 5yr 95%ile, have5",NA,NA,NA,NA,NA," Need 30 values for 5yr 95%ile, have2",5,47.5,"ABC",1250,"DE",12.5,"C",20,"BC","","D",14060746,"otago","orc","lowland","Rural","unstated",-45.84981152,170.2427733,"21-Aug-2020","Rural",85.1953697205,"Lowland"
"orc-00153","Taieri at Outram","taieri at outram","2007to2011",NA,NA,NA,NA,NA," Need 30 values for 5yr 95%ile, have1",NA,NA,NA,NA,NA," Need 30 values for 5yr 95%ile, have0",5,55.45,"ABC",2400,"DE",16.6666666666667,"C",25.6410256410256,"BC","","D",14060746,"otago","orc","lowland","Rural","unstated",-45.84981152,170.2427733,"21-Aug-2020","Rural",85.1953697205,"Lowland"
"orc-00153","Taieri at Outram","taieri at outram","2008to2012",NA,NA,NA,NA,NA," Need 30 values for 5yr 95%ile, have1",NA,NA,NA,NA,NA," Need 30 values for 5yr 95%ile, have0",5,56,"ABC",2200,"DE",14.8648648648649,"C",24.3243243243243,"BC","","D",14060746,"otago","orc","lowland","Rural","unstated",-45.84981152,170.2427733,"21-Aug-2020","Rural",85.1953697205,"Lowland"
"orc-00153","Taieri at Outram","taieri at outram","2009to2013",NA,NA,NA,NA,NA," Need 30 values for 5yr 95%ile, have1",NA,NA,NA,NA,NA," Need 30 values for 5yr 95%ile, have0",5,54,"ABC",935.599999999998,"BC",9.09090909090909,"B",23.3766233766234,"BC","","B",14060746,"otago","orc","lowland","Rural","unstated",-45.84981152,170.2427733,"21-Aug-2020","Rural",85.1953697205,"Lowland"
"orc-00153","Taieri at Outram","taieri at outram","2010to2014",NA,NA,NA,NA,NA," Need 30 values for 5yr 95%ile, have9",NA,NA,NA,NA,NA," Need 30 values for 5yr 95%ile, have8",5,70.5,"ABC",816,"BC",7.77777777777778,"B",21.1111111111111,"BC","","B",14060746,"otago","orc","lowland","Rural","unstated",-45.84981152,170.2427733,"21-Aug-2020","Rural",85.1953697205,"Lowland"
"orc-00153","Taieri at Outram","taieri at outram","2014to2018",0.0495,"A",0.24,"A","A","",0.00420909493390677,"A",0.0103249044398706,"A","A","",5,50,"ABC",741.199999999997,"BC",5.8252427184466,"B",14.5631067961165,"A","","B",14060746,"otago","orc","lowland","Rural","unstated",-45.84981152,170.2427733,"21-Aug-2020","Rural",85.1953697205,"Lowland"
"orc-00153","Taieri at Outram","taieri at outram","2011to2015",NA,NA,NA,NA,NA," Need 30 values for 5yr 95%ile, have20",NA,NA,NA,NA,NA," Need 30 values for 5yr 95%ile, have20",5,86,"ABC",1659.99999999999,"DE",8.91089108910891,"B",23.7623762376238,"BC","","D",14060746,"otago","orc","lowland","Rural","unstated",-45.84981152,170.2427733,"21-Aug-2020","Rural",85.1953697205,"Lowland"
"orc-00153","Taieri at Outram","taieri at outram","2012to2016",0.049,"A",0.26,"A","A","",0.00530333467255926,"A",0.0121140840929138,"A","A","",5,63,"ABC",546.899999999998,"BC",4.62962962962963,"A",17.5925925925926,"A","","B",14060746,"otago","orc","lowland","Rural","unstated",-45.84981152,170.2427733,"21-Aug-2020","Rural",85.1953697205,"Lowland"
"orc-00153","Taieri at Outram","taieri at outram","2013to2017",0.0435,"A",0.273,"A","A","",0.00484633222766901,"A",0.0111143781240811,"A","A","",5,59,"ABC",575.299999999997,"BC",4.62962962962963,"A",16.6666666666667,"A","","B",14060746,"otago","orc","lowland","Rural","unstated",-45.84981152,170.2427733,"21-Aug-2020","Rural",85.1953697205,"Lowland"
"orc-00153","Taieri at Outram","taieri at outram","2015to2019",0.0515,"A",0.2335,"A","A","",0.00340136054421769,"A",0.0094047140752645,"A","A","",5,45,"ABC",1100,"C",6.66666666666667,"B",13.3333333333333,"A","","C",14060746,"otago","orc","lowland","Rural","unstated",-45.84981152,170.2427733,"21-Aug-2020","Rural",85.1953697205,"Lowland"
"orc-00154","Taieri at Sutton","taieri river at sutton","2011to2015",0.039,"A",0.2195,"A","A","",0.00340136054421769,"A",0.0237115030271124,"A","A","",5,100,"ABC",875,"BC",10.7692307692308,"C",21.5384615384615,"BC","","C",14051423,"otago","orc","upland","Rural","unstated",-45.56852041,170.14036832,"21-Aug-2020","Rural",198,"Upland"
"orc-00154","Taieri at Sutton","taieri river at sutton","2012to2016",0.025,"A",0.239,"A","A","",0.00381679389312977,"A",0.0218765247501377,"A","A","",NA,100,"ABC",771.499999999999,"BC",10.5263157894737,"C",21.0526315789474,"BC"," Need 60 values for 5yr, have  57","C",14051423,"otago","orc","upland","Rural","unstated",-45.56852041,170.14036832,"21-Aug-2020","Rural",198,"Upland"
"orc-00154","Taieri at Sutton","taieri river at sutton","2013to2017",0.0215,"A",0.252,"A","A","",0.00381679389312977,"A",0.0216211536948139,"A","A","",NA,100,"ABC",716.500000000001,"BC",8.62068965517241,"B",20.6896551724138,"BC"," Need 60 values for 5yr, have  58","B",14051423,"otago","orc","upland","Rural","unstated",-45.56852041,170.14036832,"21-Aug-2020","Rural",198,"Upland"
"orc-00154","Taieri at Sutton","taieri river at sutton","2014to2018",0.0235,"A",0.1676,"A","A","",0.00354117106965486,"A",0.0216211536948139,"A","A","",NA,115,"ABC",670,"BC",6.89655172413793,"B",15.5172413793103,"A"," Need 60 values for 5yr, have  58","B",14051423,"otago","orc","upland","Rural","unstated",-45.56852041,170.14036832,"21-Aug-2020","Rural",198,"Upland"
"orc-00154","Taieri at Sutton","taieri river at sutton","2015to2019",0.0305,"A",0.164,"A","A","",0.00340136054421769,"A",0.0136074033007804,"A","A","",NA,110,"ABC",810,"BC",6.89655172413793,"B",15.5172413793103,"A"," Need 60 values for 5yr, have  58","B",14051423,"otago","orc","upland","Rural","unstated",-45.56852041,170.14036832,"21-Aug-2020","Rural",198,"Upland"
"orc-00154","Taieri at Sutton","taieri river at sutton","2005to2009",NA,NA,NA,NA,NA," Need 30 values for 5yr 95%ile, have21",NA,NA,NA,NA,NA," Need 30 values for 5yr 95%ile, have14",NA,21,"ABC",21,"ABC",4.76190476190476,"A",9.52380952380952,"A"," Need 60 values for 5yr, have  21","A",14051423,"otago","orc","upland","Rural","unstated",-45.56852041,170.14036832,"21-Aug-2020","Rural",198,"Upland"
"orc-00154","Taieri at Sutton","taieri river at sutton","2006to2010",0.0175,"A",0.1701,"A","A","",NA,NA,NA,NA,NA," Need 30 values for 5yr 95%ile, have19",NA,32,"ABC",32,"ABC",6.25,"B",9.375,"A"," Need 60 values for 5yr, have  32","B",14051423,"otago","orc","upland","Rural","unstated",-45.56852041,170.14036832,"21-Aug-2020","Rural",198,"Upland"
"orc-00154","Taieri at Sutton","taieri river at sutton","2007to2011",0.03,"A",0.187,"A","A","",NA,NA,NA,NA,NA," Need 30 values for 5yr 95%ile, have20",NA,52,"ABC",52,"ABC",8.16326530612245,"B",14.2857142857143,"A"," Need 60 values for 5yr, have  49","B",14051423,"otago","orc","upland","Rural","unstated",-45.56852041,170.14036832,"21-Aug-2020","Rural",198,"Upland"
"orc-00154","Taieri at Sutton","taieri river at sutton","2008to2012",0.0385,"A",0.1852,"A","A","",NA,NA,NA,NA,NA," Need 30 values for 5yr 95%ile, have24",NA,58,"ABC",58,"ABC",9.61538461538462,"B",15.3846153846154,"A"," Need 60 values for 5yr, have  52","B",14051423,"otago","orc","upland","Rural","unstated",-45.56852041,170.14036832,"21-Aug-2020","Rural",198,"Upland"
"orc-00154","Taieri at Sutton","taieri river at sutton","2009to2013",0.039,"A",0.2484,"A","A","",0.00306748466257669,"A",0.00903077896068304,"A","A","",NA,84,"ABC",2599.99999999999,"DE",10.3448275862069,"C",18.9655172413793,"A"," Need 60 values for 5yr, have  58","D",14051423,"otago","orc","upland","Rural","unstated",-45.56852041,170.14036832,"21-Aug-2020","Rural",198,"Upland"
"orc-00154","Taieri at Sutton","taieri river at sutton","2010to2014",0.039,"A",0.2397,"A","A","",0.00306748466257669,"A",0.019242604961832,"A","A","",5,91.5,"ABC",2389.99999999999,"DE",10.9375,"C",20.3125,"BC","","D",14051423,"otago","orc","upland","Rural","unstated",-45.56852041,170.14036832,"21-Aug-2020","Rural",198,"Upland"
"orc-00155","Taieri at Tiroiti","taieri river at tiroiti","2010to2014",0.041,"A",0.12575,"A","A","",NA,NA,NA,NA,NA," Need 30 values for 5yr 95%ile, have9",NA,32,"ABC",32,"ABC",3.125,"A",3.125,"A"," Need 60 values for 5yr, have  32","A",14038350,"otago","orc","upland","Rural","unstated",-45.25720125,170.27180116,"21-Aug-2020","Rural",319,"Upland"
"orc-00155","Taieri at Tiroiti","taieri river at tiroiti","2011to2015",0.033,"A",0.122,"A","A","",NA,NA,NA,NA,NA," Need 30 values for 5yr 95%ile, have21",NA,44,"ABC",44,"ABC",2.63157894736842,"A",7.89473684210526,"A"," Need 60 values for 5yr, have  38","A",14038350,"otago","orc","upland","Rural","unstated",-45.25720125,170.27180116,"21-Aug-2020","Rural",319,"Upland"
"orc-00155","Taieri at Tiroiti","taieri river at tiroiti","2005to2009",NA,NA,NA,NA,NA," Need 30 values for 5yr 95%ile, have0",NA,NA,NA,NA,NA," Need 30 values for 5yr 95%ile, have0",NA,0,"ABC",0,"ABC",NA,"",NA,""," Need 60 values for 5yr, have  0",NA,14038350,"otago","orc","upland","Rural","unstated",-45.25720125,170.27180116,"21-Aug-2020","Rural",319,"Upland"
"orc-00155","Taieri at Tiroiti","taieri river at tiroiti","2006to2010",NA,NA,NA,NA,NA," Need 30 values for 5yr 95%ile, have7",NA,NA,NA,NA,NA," Need 30 values for 5yr 95%ile, have0",NA,6,"ABC",6,"ABC",0,"A",0,"A"," Need 60 values for 5yr, have  6","A",14038350,"otago","orc","upland","Rural","unstated",-45.25720125,170.27180116,"21-Aug-2020","Rural",319,"Upland"
"orc-00155","Taieri at Tiroiti","taieri river at tiroiti","2007to2011",NA,NA,NA,NA,NA," Need 30 values for 5yr 95%ile, have25",NA,NA,NA,NA,NA," Need 30 values for 5yr 95%ile, have1",NA,24,"ABC",24,"ABC",4.16666666666667,"A",4.16666666666667,"A"," Need 60 values for 5yr, have  24","A",14038350,"otago","orc","upland","Rural","unstated",-45.25720125,170.27180116,"21-Aug-2020","Rural",319,"Upland"
"orc-00155","Taieri at Tiroiti","taieri river at tiroiti","2008to2012",NA,NA,NA,NA,NA," Need 30 values for 5yr 95%ile, have25",NA,NA,NA,NA,NA," Need 30 values for 5yr 95%ile, have1",NA,24,"ABC",24,"ABC",4.16666666666667,"A",4.16666666666667,"A"," Need 60 values for 5yr, have  24","A",14038350,"otago","orc","upland","Rural","unstated",-45.25720125,170.27180116,"21-Aug-2020","Rural",319,"Upland"
"orc-00155","Taieri at Tiroiti","taieri river at tiroiti","2009to2013",NA,NA,NA,NA,NA," Need 30 values for 5yr 95%ile, have25",NA,NA,NA,NA,NA," Need 30 values for 5yr 95%ile, have1",NA,24,"ABC",24,"ABC",4.16666666666667,"A",4.16666666666667,"A"," Need 60 values for 5yr, have  24","A",14038350,"otago","orc","upland","Rural","unstated",-45.25720125,170.27180116,"21-Aug-2020","Rural",319,"Upland"
"orc-00155","Taieri at Tiroiti","taieri river at tiroiti","2014to2018",0.027,"A",0.0861,"A","A","",0.00350480398344905,"A",0.0110273359205083,"A","A","",NA,56,"ABC",56,"ABC",0,"A",10.7142857142857,"A"," Need 60 values for 5yr, have  56","A",14038350,"otago","orc","upland","Rural","unstated",-45.25720125,170.27180116,"21-Aug-2020","Rural",319,"Upland"
"orc-00155","Taieri at Tiroiti","taieri river at tiroiti","2015to2019",0.026,"A",0.088,"A","A","",0.00340136054421769,"A",0.0104093033861589,"A","A","",5,81,"ABC",332.5,"ABC",0,"A",10,"A","","A",14038350,"otago","orc","upland","Rural","unstated",-45.25720125,170.27180116,"21-Aug-2020","Rural",319,"Upland"
"orc-00155","Taieri at Tiroiti","taieri river at tiroiti","2012to2016",0.023,"A",0.0837,"A","A","",0.00526315789473684,"A",0.014170753550258,"A","A","",NA,50,"ABC",50,"ABC",0,"A",12.5,"A"," Need 60 values for 5yr, have  32","A",14038350,"otago","orc","upland","Rural","unstated",-45.25720125,170.27180116,"21-Aug-2020","Rural",319,"Upland"
"orc-00155","Taieri at Tiroiti","taieri river at tiroiti","2013to2017",0.0225,"A",0.0998999999999999,"A","A","",0.00476190476190476,"A",0.0121723740884473,"A","A","",NA,44,"ABC",44,"ABC",0,"A",11.3636363636364,"A"," Need 60 values for 5yr, have  44","A",14038350,"otago","orc","upland","Rural","unstated",-45.25720125,170.27180116,"21-Aug-2020","Rural",319,"Upland"
"orc-00156","Taieri at Waipiata","taieri river at waipiata","2005to2009",0.0145,"A",0.051,"A","A","",NA,NA,NA,NA,NA," Need 30 values for 5yr 95%ile, have18",5,100,"ABC",701,"BC",7.2289156626506,"B",13.2530120481928,"A","","B",14035378,"otago","orc","upland","Rural","unstated",-45.19673042,170.15322202,"21-Aug-2020","Rural",364.666666666667,"Upland"
"orc-00156","Taieri at Waipiata","taieri river at waipiata","2006to2010",0.0145,"A",0.058,"A","A","",NA,NA,NA,NA,NA," Need 30 values for 5yr 95%ile, have21",5,77.9,"ABC",716,"BC",6.12244897959184,"B",10.2040816326531,"A","","B",14035378,"otago","orc","upland","Rural","unstated",-45.19673042,170.15322202,"21-Aug-2020","Rural",364.666666666667,"Upland"
"orc-00156","Taieri at Waipiata","taieri river at waipiata","2007to2011",0.0175,"A",0.069,"A","A","",NA,NA,NA,NA,NA," Need 30 values for 5yr 95%ile, have21",5,76,"ABC",924,"BC",7.3394495412844,"B",11.9266055045872,"A","","B",14035378,"otago","orc","upland","Rural","unstated",-45.19673042,170.15322202,"21-Aug-2020","Rural",364.666666666667,"Upland"
"orc-00156","Taieri at Waipiata","taieri river at waipiata","2008to2012",0.021,"A",0.06855,"A","A","",NA,NA,NA,NA,NA," Need 30 values for 5yr 95%ile, have25",5,80,"ABC",1852.19999999999,"DE",12.9310344827586,"C",16.3793103448276,"A","","D",14035378,"otago","orc","upland","Rural","unstated",-45.19673042,170.15322202,"21-Aug-2020","Rural",364.666666666667,"Upland"
"orc-00156","Taieri at Waipiata","taieri river at waipiata","2009to2013",0.022,"A",0.0787,"A","A","",0.00279329608938547,"A",0.00602253783368334,"A","A","",5,102,"ABC",2049,"DE",20.6611570247934,"D",30.5785123966942,"C","","D",14035378,"otago","orc","upland","Rural","unstated",-45.19673042,170.15322202,"21-Aug-2020","Rural",364.666666666667,"Upland"
"orc-00156","Taieri at Waipiata","taieri river at waipiata","2010to2014",0.021,"A",0.0745,"A","A","",0.00279329608938547,"A",0.00657279425929493,"A","A","",5,150,"D",2034.6,"DE",25,"D",40.1515151515151,"D","","D",14035378,"otago","orc","upland","Rural","unstated",-45.19673042,170.15322202,"21-Aug-2020","Rural",364.666666666667,"Upland"
"orc-00156","Taieri at Waipiata","taieri river at waipiata","2011to2015",0.024,"A",0.0875,"A","A","",0.00287081339712919,"A",0.011131221719457,"A","A","",5,185,"D",1935.4,"DE",25.3731343283582,"D",40.2985074626866,"D","","D",14035378,"otago","orc","upland","Rural","unstated",-45.19673042,170.15322202,"21-Aug-2020","Rural",364.666666666667,"Upland"
"orc-00156","Taieri at Waipiata","taieri river at waipiata","2012to2016",0.02,"A",0.0915,"A","A","",0.00371900826446281,"A",0.0237749909123955,"A","A","",5,190,"D",1733,"DE",25.3846153846154,"D",40,"D","","D",14035378,"otago","orc","upland","Rural","unstated",-45.19673042,170.15322202,"21-Aug-2020","Rural",364.666666666667,"Upland"
