"CouncilSiteID","SiteID","LawaSiteID","NZReach","Region","Agency","SWQAltitude","SWQLanduse","Catchment","Lat","Long","accessDate","Landcover","Altitude","Order","StreamOrder","AltitudeCl"
"Mangawhero at Pakihi Rd Bridge","mangawhero at pakihi rd bridge","hrc-00028",7017464,"horizons","hrc","upland","rural","whangaehu",-39.431,175.32311,"25-Jun-2020","Rural",543.5,"5","5&1","Upland"
"Mangawhero at DOC Headquarters","mangawhero at doc headquarters","hrc-00029",7016679,"horizons","hrc","upland","forest","whangaehu",-39.4016999999999,175.41228,"25-Jun-2020","Forest",618,"4","4","Upland"
"Mangawhero at d/s Ohakune STP","mangawhero at d/s ohakune stp","lawa-101944",7016830,"horizons","hrc","upland","rural","whangaehu",-39.40812617,175.3827436,"25-Jun-2020","Rural",558,"4","1&4","Upland"
"Mangatoro at Mangahei Road","mangatoro at mangahei road","hrc-00026",7037306,"horizons","hrc","upland","rural","manawatu",-40.24468,176.18953,"25-Jun-2020","Rural",219.666666666667,"5","5&1","Upland"
"Mangatewainui at Hardys","mangatewainui at hardys","hrc-00351",7035888,"horizons","hrc","upland","rural","manawatu",-40.16978,176.19306,"25-Jun-2020","Rural",217,"4","4","Upland"
"Mangatera at u/s Manawatu confluence","mangatera at u/s manawatu confluence","hrc-00025",7037051,"horizons","hrc","upland","rural","manawatu",-40.24085,176.0988,"25-Jun-2020","Rural",164,"4","4","Upland"
"Mangatera at Dannevirke","mangatera at dannevirke","hrc-00075",7036853,"horizons","hrc","lowland","rural","manawatu",-40.22455,176.10159,"25-Jun-2020","Rural",182,"4","4","Upland"
"Mangatera at d/s Dannevirke STP","mangatera at d/s dannevirke stp","lawa-101942",7036883,"horizons","hrc","upland","rural","manawatu",-40.22644299,176.1017423,"25-Jun-2020","Rural",181,"4","4","Upland"
"Mangatainoka at u/s Tiraumea Confluence","mangatainoka at u/s tiraumea confluence","hrc-00344",7040681,"horizons","hrc","lowland","rural","manawatu",-40.4026299999999,175.88269,"25-Jun-2020","Rural",81,"6","6","Lowland"
"Mangatainoka at u/s Pahiatua STP","mangatainoka at u/s pahiatua stp","hrc-00083",7041605,"horizons","hrc","lowland","rural","manawatu",-40.4394399999999,175.84022,"25-Jun-2020","Rural",109,"6","6","Lowland"
"Mangatainoka at Scarborough Konini Rd","mangatainoka at scarborough konini rd","hrc-00343",7042591,"horizons","hrc","lowland","rural","manawatu",-40.4756599999999,175.79573,"25-Jun-2020","Rural",128.333333333333,"5","5&1","Lowland"
"Mangatainoka at Putara","mangatainoka at putara","hrc-00021",7048086,"horizons","hrc","upland","forest","manawatu",-40.6805199999999,175.54746,"25-Jun-2020","Forest",425.333333333333,"4","2&4&1","Upland"
"Mangatainoka at Pahiatua Town Bridge","mangatainoka at pahiatua town bridge","hrc-00023",7041713,"horizons","hrc","lowland","rural","manawatu",-40.4495699999999,175.83121,"25-Jun-2020","Rural",112,"6","6","Lowland"
"Mangatainoka at Larsons Road","mangatainoka at larsons road","hrc-00022",7046821,"horizons","hrc","upland","forest","manawatu",-40.6403599999999,175.61099,"25-Jun-2020","Rural",302,"4","4","Upland"
"Mangatainoka at Hukanui","mangatainoka at hukanui","hrc-00350",7044988,"horizons","hrc","Unstated",NA,"manawatu",-40.5659499999999,175.71206,"25-Jun-2020","Rural",211.25,"5","1&5","Upland"
"Mangatainoka at d/s Pahiatua STP","mangatainoka at d/s pahiatua stp","lawa-101941",7041605,"horizons","hrc","lowland","rural","manawatu",-40.43847492,175.8425347,"25-Jun-2020","Rural",100,"6","6","Lowland"
"Mangatainoka at d/s DB Breweries","mangatainoka at d/s db breweries","lawa-101940",7041260,"horizons","hrc","lowland","rural","manawatu",-40.41887136,175.870005,"25-Jun-2020","Rural",93,"6","6","Lowland"
"Mangatainoka at Brewery - S.H.2 Bridge","mangatainoka at brewery - s.h.2 bridge","hrc-00024",7041260,"horizons","hrc","lowland","rural","manawatu",-40.42268,175.86191,"25-Jun-2020","Rural",93,"6","6","Lowland"
"Mangapapa at Troup Rd","mangapapa at troup rd","hrc-00020",7039299,"horizons","hrc","lowland","rural","manawatu",-40.3419299999999,175.84788,"25-Jun-2020","Rural",52,"5","5","Lowland"
"Manganui o te Ao at Ashworth","manganui o te ao at ashworth","hrc-00349",7014177,"horizons","hrc","Unstated",NA,"whanganui",-39.3098699999999,175.20645,"25-Jun-2020","Rural",401,"4","4","Upland"
"Mangahao at Ballance","mangahao at ballance","hrc-00019",7041259,"horizons","hrc","lowland","rural","manawatu",-40.43611,175.79173,"25-Jun-2020","Rural",97,"5","5","Lowland"
"Mangaatua at u/s Woodville STP","mangaatua at u/s woodville stp","hrc-00076",7039409,"horizons","hrc","lowland","rural","manawatu",-40.34449,175.85389,"25-Jun-2020","Rural",68,"4","4","Lowland"
"Mangaatua at d/s Woodville STP","mangaatua at d/s woodville stp","lawa-101933",7039403,"horizons","hrc","lowland","rural","manawatu",-40.3445402999999,175.8515346,"25-Jun-2020","Rural",68,"4","4","Lowland"
"Manawatu at Weber Road","manawatu at weber road","hrc-00018",7037199,"horizons","hrc","upland","rural","manawatu",-40.23947,176.11638,"25-Jun-2020","Rural",176,"6","6","Upland"
"Manawatu at Upper Gorge","manawatu at upper gorge","hrc-00017",7039002,"horizons","hrc","lowland","rural","manawatu",-40.33185,175.81803,"25-Jun-2020","Rural",284,"7","7","Upland"
"Manawatu at u/s PNCC STP","manawatu at u/s pncc stp","hrc-00080",7040164,"horizons","hrc","lowland","rural","manawatu",-40.38783,175.58234,"25-Jun-2020","Rural",38,"7","7","Lowland"
"Manawatu at Teachers College","manawatu at teachers college","hrc-00015",7039931,"horizons","hrc","lowland","rural","manawatu",-40.3732899999999,175.62773,"25-Jun-2020","Rural",36,"7","2","Lowland"
"Manawatu at Opiki Br","manawatu at opiki bridge","hrc-00013",7041173,"horizons","hrc","lowland","rural","manawatu",-40.43535,175.46978,"25-Jun-2020","Rural",10,"7","7","Lowland"
"Manawatu at Hopelands","manawatu at hopelands","hrc-00016",7039708,"horizons","hrc","lowland","rural","manawatu",-40.3588599999999,175.96286,"25-Jun-2020","Rural",109,"6","1","Lowland"
"Manawatu at d/s PNCC STP","manawatu at d/s pncc stp","lawa-101931",7040389,"horizons","hrc","lowland","rural","manawatu",-40.3940074599999,175.5834723,"25-Jun-2020","Rural",19,"7","7","Lowland"
"Manakau at S.H.1 Bridge","manakau at s.h.1 bridge","hrc-00011",7048887,"horizons","hrc","lowland","rural","waikawa",-40.7243799999999,175.21165,"25-Jun-2020","Rural",48,"4","3","Lowland"
"Makuri at Tuscan Hills","makuri at tuscan hills","hrc-00010",7044151,"horizons","hrc","lowland","rural","manawatu",-40.5236599999999,175.93115,"25-Jun-2020","Rural",186.666666666667,"4","5&1","Upland"
"Makotuku at SH49A","makotuku at sh49a","hrc-00009",7015868,"horizons","hrc","upland","forest","whangaehu",-39.3714899999999,175.32457,"25-Jun-2020","Forest",634,"3","3","Upland"
"Makotuku at Raetihi","makotuku at raetihi","hrc-00007",7017142,"horizons","hrc","upland","rural","whangaehu",-39.4210199999999,175.2821,"25-Jun-2020","Rural",537,"4","2&4","Upland"
"Makotuku at d/s Raetihi STP","makotuku at d/s raetihi stp","lawa-101929",7017619,"horizons","hrc","upland","rural","whangaehu",-39.4377831799999,175.2854268,"25-Jun-2020","Rural",510,"4","4","Upland"
"Makotuku at Above Sewage Plant","makotuku at above sewage plant","hrc-00066",7017619,"horizons","hrc","upland","rural","whangaehu",-39.43825,175.28904,"25-Jun-2020","Rural",510,"4","4","Upland"
"Makakahi at Hamua","makakahi at hamua","hrc-00008",7044946,"horizons","hrc","upland","rural","manawatu",-40.56517,175.74511,"25-Jun-2020","Rural",181,"5","5","Upland"
"Makakahi at end Kaiparoro Road","makakahi at end kaiparoro road","hrc-00348",7048841,"horizons","hrc","upland","forest","manawatu",-40.71343,175.60673,"25-Jun-2020","Forest",577,"3","3","Upland"
"Kumeti at Te Rehunga","kumeti at te rehunga","hrc-00006",7036367,"horizons","hrc","upland","rural","manawatu",-40.21971,176.01202,"25-Jun-2020","Rural",275,"2","3","Upland"
"Koputaroa at Tavistock Rd","koputaroa at tavistock rd","hrc-00347",7045635,"horizons","hrc","lowland","rural","manawatu",-40.5966799999999,175.33744,"25-Jun-2020","Rural",19,"4","3","Lowland"
"Kiwitea at Kimbolton Rd","kiwitea at kimbolton rd","hrc-00346",7036107,"horizons","hrc","lowland","rural","manawatu",-40.2109,175.59674,"25-Jun-2020","Rural",101,"5","1&5","Lowland"
"Kahuterawa at Keebles Farm","kahuterawa at keebles farm","hrc-00345",7040374,"horizons","hrc","lowland","rural","manawatu",-40.39313,175.59101,"25-Jun-2020","Rural",45,"4","4&1","Lowland"
"Kahuterawa at Johnstons Rata","kahuterawa at johnstons rata","hrc-00005",7041729,"horizons","hrc","lowland","forest","manawatu",-40.4490699999999,175.62164,"25-Jun-2020","Rural",174.666666666667,"4","4&1","Upland"
"Hokio at Lake Horowhenua","hokio at lake horowhenua","hrc-00004",7045750,"horizons","hrc","lowland","rural","lake horowhenua",-40.605,175.23608,"25-Jun-2020","Rural",30.5,"4","4&1","Lowland"
"Hautapu at US Rangitikei River Conf","hautapu at us rangitikei river conf","hrc-00002",7026047,"horizons","hrc","upland","rural","rangitikei",-39.7537599999999,175.83617,"25-Jun-2020","Rural",389,"5","1&5","Upland"
"Hautapu at Alabasters","hautapu at alabasters","hrc-00003",7023817,"horizons","hrc","upland","rural","rangitikei",-39.6568799999999,175.78086,"25-Jun-2020","Rural",507,"5","5&1","Upland"
"Arawhata Drain at Hokio Beach Road","arawhata drain at hokio beach road","hrc-00001",7046139,"horizons","hrc","lowland","rural","lake horowhenua",-40.6219,175.24728,"25-Jun-2020","Rural",19.9300003052,"4","4","Lowland"
"Waihopai River at Craiglochart","waihopai river at craiglochart","mdc-00030",11022016,"marlborough","mdc","upland","rural","unstated",-41.62117201,173.68897967,"25-Jun-2020","Forest",179,"6","6","Upland"
"Branch River at Weir Intake","branch river at weir intake","mdc-00005",11024066,"marlborough","mdc","upland","forest","branch",-41.70014713,173.18326957,"25-Jun-2020","Forest",383,"6","5","Upland"
"Awatere River at Awapiri","awatere river at awapiri","mdc-00003",11028051,"marlborough","mdc","upland","rural","awatere river",-41.83477611,173.73081669,"25-Jun-2020","Forest",459,"6","6&1","Upland"
"Graham River at Road Bridge","graham river at road bridge","mdc-00010",11011032,"marlborough","mdc","lowland","forest","unstated",-41.27076198,174.07392726,"25-Jun-2020","Forest",14,"2","2","Lowland"
"Wairau River at Dip Flat","wairau river at dip flat","mdc-00035",11029639,"marlborough","mdc","upland","forest","unstated",-41.89556561,172.92254641,"25-Jun-2020","Rural",976.5,"5","5&1","Upland"
"Are Are Creek at Kaituna Tuamarina Track","are are creek at kaituna tuamarina track","mdc-00001",11017507,"marlborough","mdc","lowland","rural","unstated",-41.46644209,173.82486088,"25-Jun-2020","Rural",60,"3","1&4","Lowland"
"Kaituna River at Higgins Bridge","kaituna river at higgins bridge","mdc-00012",11012188,"marlborough","mdc","lowland","rural","kaituna",-41.31128476,173.77473321,"25-Jun-2020","Rural",2.5,"5","1&5","Lowland"
"Doctors Creek Upstream Taylor","doctors creek upstream taylor","mdc-00008",11018976,"marlborough","mdc","lowland","rural","unstated",-41.51472761,173.94246076,"25-Jun-2020","Rural",6,"5","5","Lowland"
"Mill Creek at Ormonds","mill creek at ormonds","mdc-00013",11019999,"marlborough","mdc","upland","rural","wairau river",-41.56218999,173.5138337,"25-Jun-2020","Rural",169,"3","1","Upland"
"Cullen Creek at Road Bridge","cullen creek at road bridge","mdc-00006",11011611,"marlborough","mdc","lowland","forest","unstated",-41.29465472,173.85758011,"25-Jun-2020","Forest",23,"3","3","Lowland"
"Omaka River at Hawkesbury Road Bridge","omaka river at hawkesbury road bridge","mdc-00015",11019349,"marlborough","mdc","lowland","rural","unstated",-41.52290352,173.81681618,"25-Jun-2020","Rural",118,"4","1","Lowland"
"Wairau River at Tuamarina","wairau river at tuamarina","mdc-00036",11016543,"marlborough","mdc","lowland","rural","unstated",-41.44016647,173.96508209,"25-Jun-2020","Forest",1,"7","7","Lowland"
"Waitohi River at State Highway One","waitohi river at state highway one","mdc-00034",11011673,"marlborough","mdc","lowland","urban","unstated",-41.29364252,174.00495969,"25-Jun-2020","Forest",10,"3","3","Lowland"
"Kenepuru Stream at Kenepuru Head","kenepuru stream at kenepuru head","mdc-00011",11008632,"marlborough","mdc","lowland","rural","unstated",-41.16612951,174.12387854,"25-Jun-2020","Forest",6,"2","4","Lowland"
"Murphys Creek at Nelson Street","murphys creek at nelson street","mdc-00014",11018812,"marlborough","mdc","lowland","urban","unstated",-41.50874417,173.94167897,"25-Jun-2020","Urban",6,"2","5","Lowland"
"Rai River at Rai Falls","rai river at rai falls","mdc-00022",11011325,"marlborough","mdc","lowland","rural","rai",-41.28556058,173.57463968,"25-Jun-2020","Forest",106.333333333333,"5","5&1","Lowland"
"Onamalutu River at Northbank Road","ohinemahuta river at northbank road","mdc-00016",11017795,"marlborough","mdc","lowland","forest","unstated",-41.47790727,173.78116979,"25-Jun-2020","Forest",78,"1","1","Lowland"
"Opawa River at Hammerichs Road","opaoa river at hammerichs road","mdc-00019",11018115,"marlborough","mdc","lowland","rural","unstated",-41.48709991,173.90917839,"25-Jun-2020","Rural",12.4,"5","6&1","Lowland"
"Opouri River at Tunakino Valley Road","opouri river at tunakino valley road","mdc-00017",11009581,"marlborough","mdc","lowland","rural","unstated",-41.21217636,173.62272553,"25-Jun-2020","Forest",63,"3","3","Lowland"
"Tuamarina River at State Highway One","tuamarina river at state highway one","mdc-00025",11016362,"marlborough","mdc","lowland","rural","unstated",-41.43823364,173.96463451,"25-Jun-2020","Forest",0,"5","7","Lowland"
"Flaxbourne River at Quarry","flaxbourne river at quarry","mdc-00009",11028010,"marlborough","mdc","lowland","rural","unstated",-41.83359628,174.17396926,"25-Jun-2020","Rural",127,"1","1","Lowland"
"Waima (Ure) River at SH1 Bridge","waima (ure) river at sh1 bridge","mdc-00027",11030130,"marlborough","mdc","lowland","rural","unstated",-41.90198596,174.11131256,"25-Jun-2020","Rural",9,"3","4","Lowland"
"Awatere River at River Mouth","awatere river at river mouth","mdc-00002",11021862,"marlborough","mdc","lowland","rural","unstated",-41.60808432,174.15146174,"25-Jun-2020","Forest",22,"6","6","Lowland"
"Duncan Stream at Outlet","duncan stream at outlet","mdc-00007",11011381,"marlborough","mdc","lowland","rural","unstated",-41.28193721,173.90219322,"25-Jun-2020","Rural",257,"3","3","Upland"
"Pelorus River at Kahikatea Flat","te hoiere/pelorus river at kahikatea flat","mdc-00021",11011819,"marlborough","mdc","lowland","forest","unstated",-41.30153522,173.56840131,"25-Jun-2020","Forest",377,"5","5","Upland"
"Pelorus River at Fishermans Flat","te hoiere/pelorus river at fishermans flat","mdc-00020",11012030,"marlborough","mdc","lowland","rural","unstated",-41.30073927,173.71156417,"25-Jun-2020","Forest",498,"1","1","Upland"
"Wakamarina River at SH6","wakamarina river at sh6","mdc-00031",11011545,"marlborough","mdc","lowland","forest","unstated",-41.29102334,173.66894164,"25-Jun-2020","Forest",0,"5","5","Lowland"
"Waihopai River at SH63 Bridge","waihopai river at sh63 bridge","mdc-00029",11019403,"marlborough","mdc","lowland","rural","unstated",-41.52835529,173.73221222,"25-Jun-2020","Rural",87.3333333333333,"6","6&1","Lowland"
"Ronga River at Upstream Rai River","ronga river at upstream rai river","mdc-00023",11009511,"marlborough","mdc","lowland","rural","unstated",-41.21043507,173.59601344,"25-Jun-2020","Forest",58.5,"4","4","Lowland"
"Spring Creek at Wairau River Floodgates","spring creek at wairau river floodgates","mdc-00024",11016748,"marlborough","mdc","lowland","rural","unstated",-41.44547299,173.97029634,"25-Jun-2020","Rural",0,"3","2","Lowland"
"Black Birch Stream at Awatere Intake","black birch stream at awatere intake","mdc-00004",11024343,"marlborough","mdc","upland","forest","unstated",-41.70749614,173.88026864,"25-Jun-2020","Forest",423.75,"4","4&1","Upland"
"Maitai South Branch at Intake","maitai south branch at intake","ncc-00016",10011665,"nelson","ncc","upland","forest","unstated",-41.29941726,173.36691412,"25-Jun-2020","Forest",165,"3","3","Upland"
"Wakapuaka at Hira","wakapuaka at hira","ncc-00027",10008716,"nelson","ncc","lowland","forest","unstated",-41.21578438,173.39544662,"25-Jun-2020","Forest",0.5,"4","4","Lowland"
"Lud at 4.7km","lud at 4.7km","ncc-00030",10010316,"nelson","ncc","lowland","rural","unstated",-41.25036732,173.3815591,"25-Jun-2020","Forest",133,"2","1","Lowland"
"Todds at SH6","todds at sh6","ncc-00021",10009452,"nelson","ncc","lowland","rural","unstated",-41.21402686,173.33620841,"25-Jun-2020","Rural",20,"2","2","Lowland"
"Whangamoa at Kokorua Bridge","whangamoa at kokorua bridge","ncc-00034",10007268,"nelson","ncc","lowland","rural","unstated",-41.12889597,173.5411636,"25-Jun-2020","Forest",0,"4","4","Lowland"
"Collins at SH6","collins at sh6","ncc-00038",10008409,"nelson","ncc","lowland","forest","unstated",-41.15972008,173.53368155,"25-Jun-2020","Forest",213,"3","3&1","Upland"
"Brook at Motor Camp","brook at motor camp","ncc-00012",10011130,"nelson","ncc","lowland","forest","unstated",-41.31154835,173.29221908,"25-Jun-2020","Forest",80,"3","3&1","Lowland"
"Hillwood at Glen Rd","hillwood at glen rd","ncc-00040",10009289,"nelson","ncc","lowland","rural","unstated",-41.20348936,173.35949584,"25-Jun-2020","Rural",0,"3","2&3","Lowland"
"Brook at Manuka St","brook at manuka st","ncc-00010",10011130,"nelson","ncc","lowland","urban","unstated",-41.27825433,173.28918088,"25-Jun-2020","Forest",80,"3","3&1","Lowland"
"Brook at Burn Pl","brook at burn pl","ncc-00011",10011130,"nelson","ncc","lowland","forest","unstated",-41.28921044,173.29170139,"25-Jun-2020","Forest",80,"3","3&1","Lowland"
"Wakapuaka at Maori Pa Rd","wakapuaka at maori pa rd","ncc-00025",10008716,"nelson","ncc","lowland","rural","unstated",-41.18987457,173.41924727,"25-Jun-2020","Forest",0.5,"4","4","Lowland"
"Wakapuaka at Duckpond Rd","wakapuaka at duckpond rd","ncc-00028",10010007,"nelson","ncc","lowland","forest","unstated",-41.2292104,173.40200646,"25-Jun-2020","Forest",78,"3","3","Lowland"
"Maitai at Riverside","maitai at riverside","ncc-00013",10010859,"nelson","ncc","lowland","urban","unstated",-41.27159588,173.28985592,"25-Jun-2020","Forest",1,"4","5","Lowland"
