"Site","Bore","Var","StartDate","EndDate","nMeas","MinVal","MaxVal"
"GW-00251","S27/0009","Ammoniacal nitrogen","2015-03-19","2019-12-16","20","0.005","0.005"
"GW-00251","S27/0009","Chloride","2015-03-19","2019-12-16","20","14.7902","18.5"
"GW-00251","S27/0009","Dissolved reactive phosphorus","2015-03-19","2019-12-16","20","0.002","0.0175414"
"GW-00251","S27/0009","E.coli","2015-03-19","2019-12-16","20","0.5","0.5"
"GW-00251","S27/0009","Electrical conductivity/salinity","2015-03-19","2019-12-16","20","166","181"
"GW-00251","S27/0009","Nitrate nitrogen","2015-03-19","2019-12-16","20","0.6005166","4"
"GW-00251","S27/0009","Nitrogen - Other","2015-03-19","2019-12-16","40","0.001","4"
"GW-00251","S27/0009","Water Level","2015-03-19","2019-12-16","15","-4790","-960"
"LAWA-101062","S27/0070","Ammoniacal nitrogen","2015-03-19","2019-12-16","20","0.005","0.014"
"LAWA-101062","S27/0070","Chloride","2015-03-19","2019-12-16","20","5.8","9.2"
"LAWA-101062","S27/0070","Dissolved reactive phosphorus","2015-03-19","2019-12-16","20","0.002","0.0070632"
"LAWA-101062","S27/0070","E.coli","2015-03-19","2019-12-16","20","0.5","2"
"LAWA-101062","S27/0070","Electrical conductivity/salinity","2015-03-19","2019-12-16","20","66.377914","117"
"LAWA-101062","S27/0070","Nitrate nitrogen","2015-03-19","2019-12-16","20","0.164","1.49"
"LAWA-101062","S27/0070","Nitrogen - Other","2015-03-19","2019-12-16","40","0.001","1.49"
"LAWA-101062","S27/0070","Water Level","2015-03-19","2019-12-16","19","-5370","-4010"
"LAWA-101061","S27/0136","Ammoniacal nitrogen","2015-03-19","2019-12-16","20","0.005","0.102"
"LAWA-101061","S27/0136","Chloride","2015-03-19","2019-12-16","20","7.5","18.5"
"LAWA-101061","S27/0136","Dissolved reactive phosphorus","2015-03-19","2019-12-16","20","0.002","0.014"
"LAWA-101061","S27/0136","E.coli","2015-03-19","2019-12-16","20","0.5","1"
"LAWA-101061","S27/0136","Electrical conductivity/salinity","2015-03-19","2019-12-16","20","87","187"
"LAWA-101061","S27/0136","Nitrate nitrogen","2015-03-19","2019-12-16","20","1.7","11.3"
"LAWA-101061","S27/0136","Nitrogen - Other","2015-03-19","2019-12-16","40","0.001","11.3"
"LAWA-101061","S27/0136","Water Level","2015-03-19","2019-12-16","19","-15004","-3070"
"LAWA-101060","S27/0156","Ammoniacal nitrogen","2015-03-19","2019-12-16","20","0.005","0.025"
"LAWA-101060","S27/0156","Chloride","2015-03-19","2019-12-16","20","12.3","13.2244"
"LAWA-101060","S27/0156","Dissolved reactive phosphorus","2015-03-19","2019-12-16","20","0.04","0.106378"
"LAWA-101060","S27/0156","E.coli","2015-03-19","2019-12-16","20","0.5","9"
"LAWA-101060","S27/0156","Electrical conductivity/salinity","2015-03-19","2019-12-16","20","140.38205","148.63774"
"LAWA-101060","S27/0156","Nitrate nitrogen","2015-03-19","2019-12-16","20","0.006","0.2259468"
"LAWA-101060","S27/0156","Nitrogen - Other","2015-03-19","2019-12-16","40","0.001","0.228641"
"LAWA-101060","S27/0156","Water Level","2015-03-19","2019-12-16","11","-15620","-1200"
"GW-00076","S27/0202","Ammoniacal nitrogen","2015-03-13","2019-12-10","19","0.005","0.0112954"
"GW-00076","S27/0202","Chloride","2015-03-13","2019-12-10","19","11.2","18.8"
"GW-00076","S27/0202","Dissolved reactive phosphorus","2015-03-13","2019-12-10","19","0.016899","0.027974"
"GW-00076","S27/0202","E.coli","2015-03-13","2019-12-10","19","0.5","21"
"GW-00076","S27/0202","Electrical conductivity/salinity","2015-03-13","2019-12-10","19","117","142"
"GW-00076","S27/0202","Nitrate nitrogen","2015-03-13","2019-12-10","19","1.51","3.5"
"GW-00076","S27/0202","Nitrogen - Other","2015-03-13","2019-12-10","38","0.001","3.5"
"GW-00076","S27/0202","Water Level","2015-03-13","2019-12-10","17","-3000","-74"
"LAWA-101068","S27/0268","Ammoniacal nitrogen","2015-03-10","2019-12-11","20","0.94701","1.2"
"LAWA-101068","S27/0268","Chloride","2015-03-10","2019-12-11","20","14.3","18.2"
"LAWA-101068","S27/0268","Dissolved reactive phosphorus","2015-03-10","2019-12-11","20","0.002","0.31"
"LAWA-101068","S27/0268","E.coli",NA,NA,"0","Inf","-Inf"
"LAWA-101068","S27/0268","Electrical conductivity/salinity","2015-03-10","2019-12-11","20","594","618"
"LAWA-101068","S27/0268","Nitrate nitrogen","2015-03-10","2019-12-11","20","0.001","0.2"
"LAWA-101068","S27/0268","Nitrogen - Other","2015-03-10","2019-12-11","40","0.001","0.2"
"LAWA-101068","S27/0268","Water Level","2015-03-10","2019-12-11","11","Inf","-Inf"
"LAWA-101067","S27/0283","Ammoniacal nitrogen","2015-03-12","2019-10-04","18","0.85","1.2"
"LAWA-101067","S27/0283","Chloride","2015-03-12","2019-10-04","18","33","66.6628"
"LAWA-101067","S27/0283","Dissolved reactive phosphorus","2015-03-12","2019-10-04","17","0.004","0.6"
"LAWA-101067","S27/0283","E.coli",NA,NA,"0","Inf","-Inf"
"LAWA-101067","S27/0283","Electrical conductivity/salinity","2015-03-12","2019-10-04","18","269","414"
"LAWA-101067","S27/0283","Nitrate nitrogen","2015-03-12","2019-10-04","18","0.001","0.1"
"LAWA-101067","S27/0283","Nitrogen - Other","2015-03-12","2019-10-04","36","0.001","0.1"
"LAWA-101067","S27/0283","Water Level","2015-03-12","2019-10-04","11","Inf","-Inf"
"LAWA-101080","S27/0299","Ammoniacal nitrogen","2015-03-18","2019-12-12","17","0.005","0.0106702"
"LAWA-101080","S27/0299","Chloride","2015-03-18","2019-12-12","17","7.6","8.7"
"LAWA-101080","S27/0299","Dissolved reactive phosphorus","2015-03-18","2019-12-12","17","0.002","0.016653"
"LAWA-101080","S27/0299","E.coli","2015-03-18","2019-12-12","17","0.5","0.5"
"LAWA-101080","S27/0299","Electrical conductivity/salinity","2015-03-18","2019-12-12","17","96.004333","104"
"LAWA-101080","S27/0299","Nitrate nitrogen","2015-03-18","2019-12-12","17","0.27","0.8"
"LAWA-101080","S27/0299","Nitrogen - Other","2015-03-18","2019-12-12","34","0.001","0.8"
"LAWA-101080","S27/0299","Water Level","2015-03-18","2019-12-12","10","Inf","-Inf"
"LAWA-101077","S27/0344","Ammoniacal nitrogen","2015-03-18","2019-12-12","15","0.07","0.097"
"LAWA-101077","S27/0344","Chloride","2015-03-18","2019-12-12","15","36.8969","74"
"LAWA-101077","S27/0344","Dissolved reactive phosphorus","2015-03-18","2019-12-12","15","0.035","0.068"
"LAWA-101077","S27/0344","E.coli","2015-03-18","2019-12-12","15","0.5","0.5"
"LAWA-101077","S27/0344","Electrical conductivity/salinity","2015-03-18","2019-12-12","15","300","425"
"LAWA-101077","S27/0344","Nitrate nitrogen","2015-03-18","2019-12-12","15","0.001","0.24"
"LAWA-101077","S27/0344","Nitrogen - Other","2015-03-18","2019-12-12","30","0.001","0.24"
"LAWA-101077","S27/0344","Water Level","2015-03-18","2019-12-12","9","-5980","-3300"
"LAWA-101066","S27/0389","Ammoniacal nitrogen","2015-03-12","2019-12-18","18","0.005","0.197"
"LAWA-101066","S27/0389","Chloride","2015-03-12","2019-12-18","18","21","34"
"LAWA-101066","S27/0389","Dissolved reactive phosphorus","2015-03-12","2019-12-18","18","0.34","1.15"
"LAWA-101066","S27/0389","E.coli","2015-03-12","2019-12-18","18","0.5","32"
"LAWA-101066","S27/0389","Electrical conductivity/salinity","2015-03-12","2019-12-18","18","199","416"
"LAWA-101066","S27/0389","Nitrate nitrogen","2015-03-12","2019-12-18","18","0.001","0.46"
"LAWA-101066","S27/0389","Nitrogen - Other","2015-03-12","2019-12-18","36","0.001","0.46"
"LAWA-101066","S27/0389","Water Level","2015-03-12","2019-12-18","11","Inf","-Inf"
"LAWA-101064","S27/0396","Ammoniacal nitrogen","2015-03-13","2019-12-18","20","0.005","0.02"
"LAWA-101064","S27/0396","Chloride","2015-03-13","2019-12-18","20","25","44"
"LAWA-101064","S27/0396","Dissolved reactive phosphorus","2015-03-13","2019-12-18","20","0.015","0.023"
"LAWA-101064","S27/0396","E.coli","2015-03-13","2019-12-18","20","0.5","0.5"
"LAWA-101064","S27/0396","Electrical conductivity/salinity","2015-03-13","2019-12-18","20","365","547"
"LAWA-101064","S27/0396","Nitrate nitrogen","2015-03-13","2019-12-18","20","0.133","1.51"
"LAWA-101064","S27/0396","Nitrogen - Other","2015-03-13","2019-12-18","40","0.001","1.51"
"LAWA-101064","S27/0396","Water Level","2015-03-13","2019-12-18","11","Inf","-Inf"
"LAWA-101071","S27/0433","Ammoniacal nitrogen","2015-03-10","2019-12-11","19","6.3","7.5"
"LAWA-101071","S27/0433","Chloride","2015-03-10","2019-12-11","19","79","93.7385"
"LAWA-101071","S27/0433","Dissolved reactive phosphorus","2015-03-10","2019-12-11","19","0.002","1.78"
"LAWA-101071","S27/0433","E.coli",NA,NA,"0","Inf","-Inf"
"LAWA-101071","S27/0433","Electrical conductivity/salinity","2015-03-10","2019-12-11","19","760","818"
"LAWA-101071","S27/0433","Nitrate nitrogen","2015-03-10","2019-12-11","19","0.001","0.1"
"LAWA-101071","S27/0433","Nitrogen - Other","2015-03-10","2019-12-11","38","0.001","0.1"
"LAWA-101071","S27/0433","Water Level","2015-03-10","2019-12-11","12","0","0"
"LAWA-101070","S27/0435","Ammoniacal nitrogen","2015-03-10","2019-12-11","19","7.8","8.8"
"LAWA-101070","S27/0435","Chloride","2015-03-10","2019-12-11","19","32.1051","37"
"LAWA-101070","S27/0435","Dissolved reactive phosphorus","2015-03-10","2019-12-11","19","2.5","5.3"
"LAWA-101070","S27/0435","E.coli",NA,NA,"0","Inf","-Inf"
"LAWA-101070","S27/0435","Electrical conductivity/salinity","2015-03-10","2019-12-11","19","349.9071","388"
"LAWA-101070","S27/0435","Nitrate nitrogen","2015-03-10","2019-12-11","19","0.001","0.01"
"LAWA-101070","S27/0435","Nitrogen - Other","2015-03-10","2019-12-11","38","0.001","0.011"
"LAWA-101070","S27/0435","Water Level","2015-03-10","2019-12-11","11","2130","2130"
"GW-00180","S27/0442","Ammoniacal nitrogen","2015-03-10","2019-12-11","20","0.005","1.27"
"GW-00180","S27/0442","Chloride","2015-03-10","2019-12-11","20","93","104.9087"
"GW-00180","S27/0442","Dissolved reactive phosphorus","2015-03-10","2019-12-11","20","3.8","4.3"
"GW-00180","S27/0442","E.coli",NA,NA,"0","Inf","-Inf"
"GW-00180","S27/0442","Electrical conductivity/salinity","2015-03-10","2019-12-11","20","628.23737","654"
"GW-00180","S27/0442","Nitrate nitrogen","2015-03-10","2019-12-11","20","0.001","0.024"
"GW-00180","S27/0442","Nitrogen - Other","2015-03-10","2019-12-11","40","0.001","0.024"
"GW-00180","S27/0442","Water Level","2015-03-10","2019-12-11","11","Inf","-Inf"
"LAWA-101069","S27/0495","Ammoniacal nitrogen","2015-03-10","2019-12-11","20","1.3","1.7"
"LAWA-101069","S27/0495","Chloride","2015-03-10","2019-12-11","20","67.6361","97"
"LAWA-101069","S27/0495","Dissolved reactive phosphorus","2015-03-10","2019-12-11","20","0.002","0.95"
"LAWA-101069","S27/0495","E.coli",NA,NA,"0","Inf","-Inf"
"LAWA-101069","S27/0495","Electrical conductivity/salinity","2015-03-10","2019-12-11","20","451.20752","597"
"LAWA-101069","S27/0495","Nitrate nitrogen","2015-03-10","2019-12-11","20","0.001","0.108"
"LAWA-101069","S27/0495","Nitrogen - Other","2015-03-10","2019-12-11","40","0.001","0.11"
"LAWA-101069","S27/0495","Water Level","2015-03-10","2019-12-11","13","-2450","-1840"
"GW-00082","S27/0522","Ammoniacal nitrogen","2015-03-12","2019-12-18","20","0.005","0.019"
"GW-00082","S27/0522","Chloride","2015-03-12","2019-12-18","20","136","155.422"
"GW-00082","S27/0522","Dissolved reactive phosphorus","2015-03-12","2019-12-18","20","0.002","0.007"
"GW-00082","S27/0522","E.coli","2015-03-12","2019-12-18","20","0.5","0.5"
"GW-00082","S27/0522","Electrical conductivity/salinity","2015-03-12","2019-12-18","20","758.0592","793"
"GW-00082","S27/0522","Nitrate nitrogen","2015-03-12","2019-12-18","20","3.0581691","3.7"
"GW-00082","S27/0522","Nitrogen - Other","2015-03-12","2019-12-18","40","0.001","3.7"
"GW-00082","S27/0522","Water Level","2015-03-12","2019-12-18","17","-16810","-1592"
"GW-00129","S27/0571","Ammoniacal nitrogen","2015-03-25","2019-12-18","20","0.005","0.005"
"GW-00129","S27/0571","Chloride","2015-03-25","2019-12-18","20","30.3615","37"
"GW-00129","S27/0571","Dissolved reactive phosphorus","2015-03-25","2019-12-18","20","0.007","0.02"
"GW-00129","S27/0571","E.coli","2015-03-25","2019-12-18","20","0.5","3"
"GW-00129","S27/0571","Electrical conductivity/salinity","2015-03-25","2019-12-18","20","258.32962","279.09518"
"GW-00129","S27/0571","Nitrate nitrogen","2015-03-25","2019-12-18","20","4.8094215","5.8"
"GW-00129","S27/0571","Nitrogen - Other","2015-03-25","2019-12-18","40","0.001","5.8"
"GW-00129","S27/0571","Water Level","2015-03-25","2019-12-18","13","-28500","-2316"
"LAWA-101059","S27/0585","Ammoniacal nitrogen","2015-03-19","2019-12-12","20","0.4590192","0.866133"
"LAWA-101059","S27/0585","Chloride","2015-03-19","2019-12-12","20","46.1259","55"
"LAWA-101059","S27/0585","Dissolved reactive phosphorus","2015-03-19","2019-12-12","20","0.002","0.4"
"LAWA-101059","S27/0585","E.coli",NA,NA,"0","Inf","-Inf"
"LAWA-101059","S27/0585","Electrical conductivity/salinity","2015-03-19","2019-12-12","20","444","499"
"LAWA-101059","S27/0585","Nitrate nitrogen","2015-03-19","2019-12-12","20","0.001","0.01"
"LAWA-101059","S27/0585","Nitrogen - Other","2015-03-19","2019-12-12","40","0.001","0.01"
"LAWA-101059","S27/0585","Water Level","2015-03-19","2019-12-12","11","1000","1500"
"LAWA-101079","S27/0588","Ammoniacal nitrogen","2015-03-05","2019-09-18","19","0.064045","0.118"
"LAWA-101079","S27/0588","Chloride","2015-03-05","2019-09-18","19","24.6873","29"
"LAWA-101079","S27/0588","Dissolved reactive phosphorus","2015-03-05","2019-09-18","19","0.002","0.146"
"LAWA-101079","S27/0588","E.coli","2015-03-05","2019-09-18","19","0.5","0.5"
"LAWA-101079","S27/0588","Electrical conductivity/salinity","2015-03-05","2019-09-18","19","185","209"
"LAWA-101079","S27/0588","Nitrate nitrogen","2015-03-05","2019-09-18","19","0.001","0.36"
"LAWA-101079","S27/0588","Nitrogen - Other","2015-03-05","2019-09-18","38","0.001","0.36"
"LAWA-101079","S27/0588","Water Level","2015-03-05","2019-09-18","10","Inf","-Inf"
"GW-00243","S27/0594","Ammoniacal nitrogen","2015-03-18","2019-12-12","19","0.6624928","0.88"
"GW-00243","S27/0594","Chloride","2015-03-18","2019-12-12","19","62.4386","103"
"GW-00243","S27/0594","Dissolved reactive phosphorus","2015-03-18","2019-12-12","19","0.0796392","0.5955618"
"GW-00243","S27/0594","E.coli",NA,NA,"0","Inf","-Inf"
"GW-00243","S27/0594","Electrical conductivity/salinity","2015-03-18","2019-12-12","19","486.22833","673"
"GW-00243","S27/0594","Nitrate nitrogen","2015-03-18","2019-12-12","19","0.001","0.055"
"GW-00243","S27/0594","Nitrogen - Other","2015-03-18","2019-12-12","38","0.001","0.06"
"GW-00243","S27/0594","Water Level","2015-03-18","2019-12-12","15","-8300","8900"
"LAWA-101072","S27/0602","Ammoniacal nitrogen","2015-03-10","2019-09-17","19","2.2","2.8465319"
"LAWA-101072","S27/0602","Chloride","2015-03-10","2019-09-17","19","54.7589","72.3434"
"LAWA-101072","S27/0602","Dissolved reactive phosphorus","2015-03-10","2019-09-17","19","0.71","2.2"
"LAWA-101072","S27/0602","E.coli",NA,NA,"0","Inf","-Inf"
"LAWA-101072","S27/0602","Electrical conductivity/salinity","2015-03-10","2019-09-17","19","393","486"
"LAWA-101072","S27/0602","Nitrate nitrogen","2015-03-10","2019-09-17","19","0.001","0.024355"
"LAWA-101072","S27/0602","Nitrogen - Other","2015-03-10","2019-09-17","38","0.001","0.027709"
"LAWA-101072","S27/0602","Water Level","2015-03-10","2019-09-17","10","Inf","-Inf"
"LAWA-101078","S27/0607","Ammoniacal nitrogen","2015-03-18","2019-12-12","18","8.387306","12.541686"
"LAWA-101078","S27/0607","Chloride","2015-03-18","2019-12-12","18","230","340"
"LAWA-101078","S27/0607","Dissolved reactive phosphorus","2015-03-18","2019-12-12","18","0.002","3.1"
"LAWA-101078","S27/0607","E.coli",NA,NA,"0","Inf","-Inf"
"LAWA-101078","S27/0607","Electrical conductivity/salinity","2015-03-18","2019-12-12","18","1125","1502"
"LAWA-101078","S27/0607","Nitrate nitrogen","2015-03-18","2019-12-12","18","0.001","0.739648"
"LAWA-101078","S27/0607","Nitrogen - Other","2015-03-18","2019-12-12","36","0.001","0.7498556"
"LAWA-101078","S27/0607","Water Level","2015-03-18","2019-12-12","9","Inf","-Inf"
"LAWA-101074","S27/0615","Ammoniacal nitrogen","2015-03-10","2019-12-11","19","0.53","0.7058334"
"LAWA-101074","S27/0615","Chloride","2015-03-10","2019-12-11","19","50.2672","60"
"LAWA-101074","S27/0615","Dissolved reactive phosphorus","2015-03-10","2019-12-11","19","0.002","0.89"
"LAWA-101074","S27/0615","E.coli",NA,NA,"0","Inf","-Inf"
"LAWA-101074","S27/0615","Electrical conductivity/salinity","2015-03-10","2019-12-11","19","211","391"
"LAWA-101074","S27/0615","Nitrate nitrogen","2015-03-10","2019-12-11","19","0.001","0.1"
"LAWA-101074","S27/0615","Nitrogen - Other","2015-03-10","2019-12-11","38","0.001","0.1"
"LAWA-101074","S27/0615","Water Level","2015-03-10","2019-12-11","11","Inf","-Inf"
"LAWA-101065","S27/0681","Ammoniacal nitrogen","2015-03-12","2019-12-18","19","0.005","0.005"
"LAWA-101065","S27/0681","Chloride","2015-03-12","2019-12-18","19","24.5644","40"
"LAWA-101065","S27/0681","Dissolved reactive phosphorus","2015-03-12","2019-12-18","19","0.01","0.017945"
"LAWA-101065","S27/0681","E.coli","2015-03-12","2019-12-18","19","0.5","8"
"LAWA-101065","S27/0681","Electrical conductivity/salinity","2015-03-12","2019-12-18","19","341.17517","460"
"LAWA-101065","S27/0681","Nitrate nitrogen","2015-03-12","2019-12-18","19","0.115","0.83"
"LAWA-101065","S27/0681","Nitrogen - Other","2015-03-12","2019-12-18","38","0.001","0.83"
"LAWA-101065","S27/0681","Water Level","2015-03-12","2019-12-18","11","-2906","-2906"
"GW-00123","T26/0003","Ammoniacal nitrogen","2015-03-20","2019-12-17","19","0.005","0.005"
"GW-00123","T26/0003","Chloride","2015-03-20","2019-12-17","19","6.4632","12.9"
"GW-00123","T26/0003","Dissolved reactive phosphorus","2015-03-20","2019-12-17","19","0.0132294","0.022"
"GW-00123","T26/0003","E.coli","2015-03-20","2019-12-17","19","0.5","8"
"GW-00123","T26/0003","Electrical conductivity/salinity","2015-03-20","2019-12-17","19","70","148"
"GW-00123","T26/0003","Nitrate nitrogen","2015-03-20","2019-12-17","19","0.26","7.1"
"GW-00123","T26/0003","Nitrogen - Other","2015-03-20","2019-12-17","38","0.001","7.1"
"GW-00123","T26/0003","Water Level","2015-03-20","2019-12-17","17","-3750","-1000"
"LAWA-101051","T26/0087","Ammoniacal nitrogen","2015-03-20","2019-12-17","17","0.005","0.015"
"LAWA-101051","T26/0087","Chloride","2015-03-20","2019-12-17","17","5.1","10"
"LAWA-101051","T26/0087","Dissolved reactive phosphorus","2015-03-20","2019-12-17","17","0.002","0.076"
"LAWA-101051","T26/0087","E.coli","2018-09-04","2019-12-17","6","0.5","0.5"
"LAWA-101051","T26/0087","Electrical conductivity/salinity","2015-03-20","2019-12-17","17","112","157"
"LAWA-101051","T26/0087","Nitrate nitrogen","2015-03-20","2019-12-17","17","0.122","2.7"
"LAWA-101051","T26/0087","Nitrogen - Other","2015-03-20","2019-12-17","34","0.001","2.7"
"LAWA-101051","T26/0087","Water Level","2015-03-20","2019-12-17","13","-17400","-8240"
"LAWA-101050","T26/0099","Ammoniacal nitrogen","2015-03-20","2019-12-17","20","0.005","0.013"
"LAWA-101050","T26/0099","Chloride","2015-03-20","2019-12-17","20","8.5","11.6"
"LAWA-101050","T26/0099","Dissolved reactive phosphorus","2015-03-20","2019-12-17","20","0.0089885","0.021"
"LAWA-101050","T26/0099","E.coli","2015-03-20","2019-12-17","20","0.5","2"
"LAWA-101050","T26/0099","Electrical conductivity/salinity","2015-03-20","2019-12-17","20","134","154.4"
"LAWA-101050","T26/0099","Nitrate nitrogen","2015-03-20","2019-12-17","20","2","3.0677311"
"LAWA-101050","T26/0099","Nitrogen - Other","2015-03-20","2019-12-17","40","0.001","3.0678308"
"LAWA-101050","T26/0099","Water Level","2015-03-20","2019-12-17","19","-6600","-2700"
"LAWA-101049","T26/0206","Ammoniacal nitrogen","2015-03-20","2019-12-17","21","0.005","0.146"
"LAWA-101049","T26/0206","Chloride","2015-03-20","2019-12-17","21","10.5742","12.1"
"LAWA-101049","T26/0206","Dissolved reactive phosphorus","2015-03-20","2019-12-17","21","0.027","0.065"
"LAWA-101049","T26/0206","E.coli","2015-03-20","2019-12-17","21","0.5","0.5"
"LAWA-101049","T26/0206","Electrical conductivity/salinity","2015-03-20","2019-12-17","21","161","184.718948"
"LAWA-101049","T26/0206","Nitrate nitrogen","2015-03-20","2019-12-17","21","1.74","2.6"
"LAWA-101049","T26/0206","Nitrogen - Other","2015-03-20","2019-12-17","42","0.006","2.6"
"LAWA-101049","T26/0206","Water Level","2015-03-20","2019-12-17","13","-8850","-1133"
"LAWA-101048","T26/0259","Ammoniacal nitrogen","2015-03-20","2019-12-17","19","0.005","0.013"
"LAWA-101048","T26/0259","Chloride","2015-03-20","2019-12-17","19","5","13.3"
"LAWA-101048","T26/0259","Dissolved reactive phosphorus","2015-03-20","2019-12-17","19","0.006795","0.0126715"
"LAWA-101048","T26/0259","E.coli","2015-03-20","2019-12-17","19","0.5","1"
"LAWA-101048","T26/0259","Electrical conductivity/salinity","2015-03-20","2019-12-17","19","77","248"
"LAWA-101048","T26/0259","Nitrate nitrogen","2015-03-20","2019-12-17","19","0.39","5.8"
"LAWA-101048","T26/0259","Nitrogen - Other","2015-03-20","2019-12-17","38","0.001","5.8"
"LAWA-101048","T26/0259","Water Level","2015-03-20","2019-12-17","11","Inf","-Inf"
"LAWA-101083","T26/0332","Ammoniacal nitrogen","2015-03-12","2019-12-12","19","0.005","0.025"
"LAWA-101083","T26/0332","Chloride","2015-03-12","2019-12-12","19","30.6438","41"
"LAWA-101083","T26/0332","Dissolved reactive phosphorus","2015-03-12","2019-12-12","19","0.031713","0.0481593"
"LAWA-101083","T26/0332","E.coli","2015-03-12","2019-12-12","19","0.5","0.5"
"LAWA-101083","T26/0332","Electrical conductivity/salinity","2015-03-12","2019-12-12","19","220","269"
"LAWA-101083","T26/0332","Nitrate nitrogen","2015-03-12","2019-12-12","19","0.32","1.44"
"LAWA-101083","T26/0332","Nitrogen - Other","2015-03-12","2019-12-12","38","0.001","1.44"
"LAWA-101083","T26/0332","Water Level","2015-03-12","2019-12-12","11","Inf","-Inf"
"LAWA-101053","T26/0413","Ammoniacal nitrogen","2015-03-20","2019-12-17","19","0.028569","0.082"
"LAWA-101053","T26/0413","Chloride","2015-03-20","2019-12-17","19","8.2769","9.7"
"LAWA-101053","T26/0413","Dissolved reactive phosphorus","2015-03-20","2019-12-17","19","0.002","0.034"
"LAWA-101053","T26/0413","E.coli","2018-09-04","2019-12-17","6","0.5","0.5"
"LAWA-101053","T26/0413","Electrical conductivity/salinity","2015-03-20","2019-12-17","20","175.1","184"
"LAWA-101053","T26/0413","Nitrate nitrogen","2015-03-20","2019-12-17","20","0.001","0.008"
"LAWA-101053","T26/0413","Nitrogen - Other","2015-03-20","2019-12-17","38","0.001","0.009"
"LAWA-101053","T26/0413","Water Level","2015-03-20","2019-12-17","20","-8870","-1180"
"LAWA-101085","T26/0430","Ammoniacal nitrogen","2015-03-13","2019-12-10","20","0.005","0.005"
"LAWA-101085","T26/0430","Chloride","2015-03-13","2019-12-10","20","5.1","11.5"
"LAWA-101085","T26/0430","Dissolved reactive phosphorus","2015-03-13","2019-12-10","20","0.0051936","0.014"
"LAWA-101085","T26/0430","E.coli","2015-03-13","2019-12-10","20","0.5","9"
"LAWA-101085","T26/0430","Electrical conductivity/salinity","2015-03-13","2019-12-10","20","91","131"
"LAWA-101085","T26/0430","Nitrate nitrogen","2015-03-13","2019-12-10","20","0.61","2.8"
"LAWA-101085","T26/0430","Nitrogen - Other","2015-03-13","2019-12-10","40","0.001","2.8"
"LAWA-101085","T26/0430","Water Level","2015-03-13","2019-12-10","11","Inf","-Inf"
"LAWA-101081","T26/0489","Ammoniacal nitrogen","2015-03-18","2019-12-10","9","0.005","0.005"
"LAWA-101081","T26/0489","Chloride","2015-03-18","2019-12-10","10","21","25"
"LAWA-101081","T26/0489","Dissolved reactive phosphorus","2015-03-18","2019-12-10","10","0.013","0.01643"
"LAWA-101081","T26/0489","E.coli","2019-03-20","2019-12-10","4","0.5","0.5"
"LAWA-101081","T26/0489","Electrical conductivity/salinity","2015-03-18","2019-12-10","9","275.32208","296"
"LAWA-101081","T26/0489","Nitrate nitrogen","2015-03-18","2019-12-10","10","8.1","11.1"
"LAWA-101081","T26/0489","Nitrogen - Other","2015-03-18","2019-12-10","25","0.001","11.1"
"LAWA-101081","T26/0489","Water Level","2015-03-18","2019-12-10","8","-6980","-5940"
"LAWA-101084","T26/0538","Ammoniacal nitrogen","2015-03-18","2019-12-10","18","0.005","0.25"
"LAWA-101084","T26/0538","Chloride","2015-03-18","2019-12-10","20","30","64"
"LAWA-101084","T26/0538","Dissolved reactive phosphorus","2015-03-18","2019-12-10","20","0.002","0.0115694"
"LAWA-101084","T26/0538","E.coli","2015-03-18","2019-12-10","18","0.5","5"
"LAWA-101084","T26/0538","Electrical conductivity/salinity","2015-03-18","2019-12-10","19","365","496"
"LAWA-101084","T26/0538","Nitrate nitrogen","2015-03-18","2019-12-10","20","8.1","13.2"
"LAWA-101084","T26/0538","Nitrogen - Other","2015-03-18","2019-12-10","44","0.001","13.2"
"LAWA-101084","T26/0538","Water Level","2015-03-18","2019-12-10","20","-7000","-2930"
"LAWA-101086","T27/0063","Ammoniacal nitrogen","2015-03-25","2019-12-10","20","0.005","0.01"
"LAWA-101086","T27/0063","Chloride","2015-03-25","2019-12-10","20","39.6341","75"
"LAWA-101086","T27/0063","Dissolved reactive phosphorus","2015-03-25","2019-12-10","20","0.075","0.1"
"LAWA-101086","T27/0063","E.coli","2015-03-25","2019-12-10","20","0.5","24"
"LAWA-101086","T27/0063","Electrical conductivity/salinity","2015-03-25","2019-12-10","20","578.1875","732"
"LAWA-101086","T27/0063","Nitrate nitrogen","2015-03-25","2019-12-10","20","0.3449764","1.86"
"LAWA-101086","T27/0063","Nitrogen - Other","2015-03-25","2019-12-10","40","0.001","1.86"
"LAWA-101086","T27/0063","Water Level","2015-03-25","2019-12-10","20","-2940","-1240"
"LAWA-Test","S27/0614","Ammoniacal nitrogen",NA,NA,"0","Inf","-Inf"
"LAWA-Test","S27/0614","Chloride",NA,NA,"0","Inf","-Inf"
"LAWA-Test","S27/0614","Dissolved reactive phosphorus",NA,NA,"0","Inf","-Inf"
"LAWA-Test","S27/0614","E.coli",NA,NA,"0","Inf","-Inf"
"LAWA-Test","S27/0614","Electrical conductivity/salinity",NA,NA,"0","Inf","-Inf"
"LAWA-Test","S27/0614","Nitrate nitrogen",NA,NA,"0","Inf","-Inf"
"LAWA-Test","S27/0614","Nitrogen - Other",NA,NA,"0","Inf","-Inf"
"LAWA-Test","S27/0614","Water Level","2015-03-10","2015-03-10","1","Inf","-Inf"
