"Site","Bore","Var","StartDate","EndDate","nMeas","MinVal","MaxVal"
"LAWA-102512","L36/1242","Nitrate nitrogen","2015-11-05","2018-11-29","4","12.1","14.3"
"LAWA-102512","L36/1242","Nitrogen - Other",NA,NA,"0","Inf","-Inf"
"LAWA-102513","L36/1309","Ammoniacal nitrogen","2015-11-05","2016-11-29","2","0.005","0.012"
"LAWA-102513","L36/1309","Chloride","2015-11-05","2016-11-29","2","6.9","6.9"
"LAWA-102513","L36/1309","Dissolved reactive phosphorus","2015-11-05","2016-11-29","2","0.009","0.0103"
"LAWA-102513","L36/1309","E.coli","2015-11-05","2016-11-29","2","0.5","0.5"
"LAWA-102513","L36/1309","Electrical conductivity/salinity","2015-11-05","2016-11-29","2","262","268"
"LAWA-102513","L36/1309","Nitrate nitrogen","2015-11-05","2016-11-29","2","8.1","8.2"
"LAWA-102513","L36/1309","Nitrogen - Other",NA,NA,"0","Inf","-Inf"
"LAWA-102514","L36/1313","Ammoniacal nitrogen","2015-09-14","2019-11-25","5","0.005","0.005"
"LAWA-102514","L36/1313","Chloride","2015-09-14","2019-11-25","5","3","5.5"
"LAWA-102514","L36/1313","Dissolved reactive phosphorus","2015-09-14","2019-11-25","5","0.0036","0.0053"
"LAWA-102514","L36/1313","E.coli","2015-09-14","2019-11-25","5","0.5","0.5"
"LAWA-102514","L36/1313","Electrical conductivity/salinity","2015-09-14","2019-11-25","5","125","145"
"LAWA-102514","L36/1313","Nitrate nitrogen","2015-09-14","2019-11-25","5","2.2","4.6"
"LAWA-102514","L36/1313","Nitrogen - Other",NA,NA,"0","Inf","-Inf"
"LAWA-102515","L36/1543","Ammoniacal nitrogen","2015-11-06","2019-11-28","5","0.005","0.01"
"LAWA-102515","L36/1543","Chloride","2015-11-06","2019-11-28","5","10.9","12.6"
"LAWA-102515","L36/1543","Dissolved reactive phosphorus","2015-11-06","2019-11-28","5","0.0019","0.0046"
"LAWA-102515","L36/1543","E.coli","2015-11-06","2019-11-28","5","0.5","0.5"
"LAWA-102515","L36/1543","Electrical conductivity/salinity","2015-11-06","2019-11-28","5","211","228"
"LAWA-102515","L36/1543","Nitrate nitrogen","2015-11-06","2019-11-28","5","8.4","9.5"
"LAWA-102515","L36/1543","Nitrogen - Other",NA,NA,"0","Inf","-Inf"
"LAWA-102516","L36/2094","Ammoniacal nitrogen","2015-10-12","2019-09-26","5","0.005","0.018"
"LAWA-102516","L36/2094","Chloride","2015-10-12","2019-09-26","5","8.7","9.5"
"LAWA-102516","L36/2094","Dissolved reactive phosphorus","2015-10-12","2019-09-26","5","0.0022","0.0036"
"LAWA-102516","L36/2094","E.coli","2015-10-12","2019-09-26","5","0.5","0.5"
"LAWA-102516","L36/2094","Electrical conductivity/salinity","2015-10-12","2019-09-26","5","167","171"
"LAWA-102516","L36/2094","Nitrate nitrogen","2015-10-12","2019-09-26","5","6.4","7.2"
"LAWA-102516","L36/2094","Nitrogen - Other",NA,NA,"0","Inf","-Inf"
"LAWA-102517","L36/2122","Ammoniacal nitrogen","2015-09-14","2019-11-25","6","0.005","0.005"
"LAWA-102517","L36/2122","Chloride","2015-09-14","2019-11-25","6","9","11.2"
"LAWA-102517","L36/2122","Dissolved reactive phosphorus","2015-09-14","2019-11-25","6","0.003","0.0053"
"LAWA-102517","L36/2122","E.coli","2015-09-14","2019-11-25","6","0.5","0.5"
"LAWA-102517","L36/2122","Electrical conductivity/salinity","2015-09-14","2019-11-25","6","170","181"
"LAWA-102517","L36/2122","Nitrate nitrogen","2015-09-14","2019-11-25","6","5.8","6.6"
"LAWA-102517","L36/2122","Nitrogen - Other",NA,NA,"0","Inf","-Inf"
"LAWA-102158","L36/2414","Ammoniacal nitrogen","2015-11-18","2019-11-29","5","0.005","0.053"
"LAWA-102158","L36/2414","Chloride","2015-02-02","2019-11-29","15","8.7","10.7"
"LAWA-102158","L36/2414","Dissolved reactive phosphorus","2015-11-18","2019-11-29","5","0.0028","0.0121"
"LAWA-102158","L36/2414","E.coli","2015-02-02","2019-11-29","15","0.5","0.5"
"LAWA-102158","L36/2414","Electrical conductivity/salinity","2015-02-02","2019-11-29","15","177","218"
"LAWA-102158","L36/2414","Nitrate nitrogen","2015-02-02","2019-11-29","15","5.8","9.3"
"LAWA-102158","L36/2414","Nitrogen - Other","2018-05-11","2019-02-28","2","0.002","0.05"
"LAWA-102518","L37/0020","Ammoniacal nitrogen","2015-11-25","2019-11-26","5","0.005","0.032"
"LAWA-102518","L37/0020","Chloride","2015-11-25","2019-11-26","5","14.9","16"
"LAWA-102518","L37/0020","Dissolved reactive phosphorus","2015-11-25","2019-11-26","5","0.0065","0.0085"
"LAWA-102518","L37/0020","E.coli","2015-11-25","2019-11-26","5","0.5","58"
"LAWA-102518","L37/0020","Electrical conductivity/salinity","2015-11-25","2019-11-26","5","226","240"
"LAWA-102518","L37/0020","Nitrate nitrogen","2015-11-25","2019-11-26","5","10","11.1"
"LAWA-102518","L37/0020","Nitrogen - Other",NA,NA,"0","Inf","-Inf"
"LAWA-102159","L37/0130","Ammoniacal nitrogen","2015-11-25","2019-11-26","5","0.005","0.005"
"LAWA-102159","L37/0130","Chloride","2015-02-03","2019-11-26","20","7.5","21"
"LAWA-102159","L37/0130","Dissolved reactive phosphorus","2015-11-25","2019-11-26","5","0.0029","0.0047"
"LAWA-102159","L37/0130","E.coli","2015-02-03","2019-11-26","20","0.5","2"
"LAWA-102159","L37/0130","Electrical conductivity/salinity","2015-02-03","2019-11-26","20","222","340"
"LAWA-102159","L37/0130","Nitrate nitrogen","2015-02-03","2019-11-26","20","5.9","10.1"
"LAWA-102159","L37/0130","Nitrogen - Other","2018-05-16","2019-02-21","4","0.001","0.12"
"LAWA-102519","L37/0197","Ammoniacal nitrogen","2015-11-25","2019-11-26","4","0.005","0.026"
"LAWA-102519","L37/0197","Chloride","2015-11-25","2019-11-26","4","18.6","20"
"LAWA-102519","L37/0197","Dissolved reactive phosphorus","2015-11-25","2019-11-26","4","0.0016","0.0034"
"LAWA-102519","L37/0197","E.coli","2015-11-25","2019-11-26","4","0.5","0.5"
"LAWA-102519","L37/0197","Electrical conductivity/salinity","2015-11-25","2019-11-26","4","317","322"
"LAWA-102519","L37/0197","Nitrate nitrogen","2015-11-25","2019-11-26","4","9.7","10.5"
"LAWA-102519","L37/0197","Nitrogen - Other",NA,NA,"0","Inf","-Inf"
"LAWA-102520","L37/0254","Ammoniacal nitrogen","2015-11-26","2019-12-12","6","0.005","0.005"
"LAWA-102520","L37/0254","Chloride","2015-11-26","2019-12-12","6","14.5","16.7"
"LAWA-102520","L37/0254","Dissolved reactive phosphorus","2015-11-26","2019-12-12","6","0.0047","0.0076"
"LAWA-102520","L37/0254","E.coli","2015-11-26","2019-12-12","6","0.5","0.5"
"LAWA-102520","L37/0254","Electrical conductivity/salinity","2015-11-26","2019-12-12","6","242","256"
"LAWA-102520","L37/0254","Nitrate nitrogen","2015-11-26","2019-12-12","6","10.2","11.9"
"LAWA-102520","L37/0254","Nitrogen - Other",NA,NA,"0","Inf","-Inf"
"LAWA-102160","L37/0297","Ammoniacal nitrogen","2015-11-26","2019-11-26","5","0.005","0.016"
"LAWA-102160","L37/0297","Chloride","2015-02-03","2019-11-26","20","40","50"
"LAWA-102160","L37/0297","Dissolved reactive phosphorus","2015-11-26","2019-11-26","5","5e-04","0.0034"
"LAWA-102160","L37/0297","E.coli","2015-02-03","2019-11-26","19","0.5","5"
"LAWA-102160","L37/0297","Electrical conductivity/salinity","2015-02-03","2019-11-26","20","494","577"
"LAWA-102160","L37/0297","Nitrate nitrogen","2015-02-03","2019-11-26","20","16.1","25"
"LAWA-102160","L37/0297","Nitrogen - Other","2018-05-16","2019-02-21","4","0.001","0.14"
"LAWA-102521","L37/0309","Ammoniacal nitrogen","2015-11-25","2019-11-26","5","0.005","0.036"
"LAWA-102521","L37/0309","Chloride","2015-11-25","2019-11-26","5","32","45"
"LAWA-102521","L37/0309","Dissolved reactive phosphorus","2015-11-25","2019-11-26","5","0.0013","0.003"
"LAWA-102521","L37/0309","E.coli","2015-11-25","2019-11-26","5","0.5","0.5"
"LAWA-102521","L37/0309","Electrical conductivity/salinity","2015-11-25","2019-11-26","5","422","514"
"LAWA-102521","L37/0309","Nitrate nitrogen","2015-11-25","2019-11-26","5","15.5","21"
"LAWA-102521","L37/0309","Nitrogen - Other",NA,NA,"0","Inf","-Inf"
"LAWA-102522","L37/0349","Ammoniacal nitrogen","2015-11-25","2019-11-26","6","0.005","0.013"
"LAWA-102522","L37/0349","Chloride","2015-11-25","2019-11-26","6","20","21"
"LAWA-102522","L37/0349","Dissolved reactive phosphorus","2015-11-25","2019-11-26","6","5e-04","0.006"
"LAWA-102522","L37/0349","E.coli","2015-11-25","2019-11-26","6","0.5","0.5"
"LAWA-102522","L37/0349","Electrical conductivity/salinity","2015-11-25","2019-11-26","6","315","338"
"LAWA-102522","L37/0349","Nitrate nitrogen","2015-11-25","2019-11-26","6","18.3","20"
"LAWA-102522","L37/0349","Nitrogen - Other",NA,NA,"0","Inf","-Inf"
"LAWA-102523","L37/0403","Ammoniacal nitrogen","2015-11-25","2019-12-06","5","0.005","0.013"
"LAWA-102523","L37/0403","Chloride","2015-11-25","2019-12-06","5","5.3","7"
"LAWA-102523","L37/0403","Dissolved reactive phosphorus","2015-11-25","2019-12-06","5","5e-04","0.0051"
"LAWA-102523","L37/0403","E.coli","2015-11-25","2019-12-06","5","0.5","0.5"
"LAWA-102523","L37/0403","Electrical conductivity/salinity","2015-11-25","2019-12-06","5","233","248"
"LAWA-102523","L37/0403","Nitrate nitrogen","2015-11-25","2019-12-06","5","7.5","8.3"
"LAWA-102523","L37/0403","Nitrogen - Other",NA,NA,"0","Inf","-Inf"
"LAWA-102161","L37/0415","Ammoniacal nitrogen","2015-11-26","2019-11-26","5","0.005","0.25"
"LAWA-102161","L37/0415","Chloride","2015-05-07","2019-11-26","15","25","57"
"LAWA-102161","L37/0415","Dissolved reactive phosphorus","2015-11-26","2019-11-26","5","0.0017","0.0038"
"LAWA-102161","L37/0415","E.coli","2015-05-07","2019-11-26","15","0.5","24"
"LAWA-102161","L37/0415","Electrical conductivity/salinity","2015-05-07","2019-11-26","15","277","559"
"LAWA-102161","L37/0415","Nitrate nitrogen","2015-05-07","2019-11-26","15","16","19.2"
"LAWA-102161","L37/0415","Nitrogen - Other","2018-05-16","2019-02-21","4","0.001","0.05"
"LAWA-102162","L37/0439","Ammoniacal nitrogen","2015-11-25","2019-11-13","5","0.005","0.005"
"LAWA-102162","L37/0439","Chloride","2015-02-03","2019-11-13","19","3.2","25"
"LAWA-102162","L37/0439","Dissolved reactive phosphorus","2015-11-25","2019-11-13","5","0.0073","0.0126"
"LAWA-102162","L37/0439","E.coli","2015-02-03","2019-11-13","19","0.5","2662"
"LAWA-102162","L37/0439","Electrical conductivity/salinity","2015-02-03","2019-11-13","19","125","250"
"LAWA-102162","L37/0439","Nitrate nitrogen","2015-02-03","2019-11-13","19","1.18","8.6"
"LAWA-102162","L37/0439","Nitrogen - Other","2018-05-16","2019-02-26","4","0.001","0.13"
"LAWA-102524","L37/0556","Ammoniacal nitrogen","2015-11-26","2019-11-26","6","0.005","0.005"
"LAWA-102524","L37/0556","Chloride","2015-11-26","2019-11-26","6","5.9","7.4"
"LAWA-102524","L37/0556","Dissolved reactive phosphorus","2015-11-26","2019-11-26","6","5e-04","0.0047"
"LAWA-102524","L37/0556","E.coli","2015-11-26","2019-11-26","6","0.5","0.5"
"LAWA-102524","L37/0556","Electrical conductivity/salinity","2015-11-26","2019-11-26","6","252","272"
"LAWA-102524","L37/0556","Nitrate nitrogen","2015-11-26","2019-11-26","6","6.2","7.7"
"LAWA-102524","L37/0556","Nitrogen - Other",NA,NA,"0","Inf","-Inf"
"LAWA-102525","L37/0685","Ammoniacal nitrogen","2015-11-06","2019-12-06","5","0.005","0.028"
"LAWA-102525","L37/0685","Chloride","2015-11-06","2019-12-06","5","3.7","8.2"
"LAWA-102525","L37/0685","Dissolved reactive phosphorus","2015-11-06","2019-12-06","5","0.0034","0.0065"
"LAWA-102525","L37/0685","E.coli","2015-11-06","2019-12-06","5","0.5","52"
"LAWA-102525","L37/0685","Electrical conductivity/salinity","2015-11-06","2019-12-06","5","131","203"
"LAWA-102525","L37/0685","Nitrate nitrogen","2015-11-06","2019-12-06","5","3.2","7.5"
"LAWA-102525","L37/0685","Nitrogen - Other",NA,NA,"0","Inf","-Inf"
"ECAN-00247","L37/0693","Ammoniacal nitrogen","2015-11-27","2019-11-27","4","0.005","0.018"
"ECAN-00247","L37/0693","Chloride","2015-11-27","2019-11-27","4","12","13.4"
"ECAN-00247","L37/0693","Dissolved reactive phosphorus","2015-11-27","2019-11-27","4","0.0048","0.0071"
"ECAN-00247","L37/0693","E.coli","2015-11-27","2019-11-27","4","0.5","0.5"
"ECAN-00247","L37/0693","Electrical conductivity/salinity","2015-11-27","2019-11-27","4","211","219"
"ECAN-00247","L37/0693","Nitrate nitrogen","2015-11-27","2019-11-27","4","5.7","6.7"
"ECAN-00247","L37/0693","Nitrogen - Other",NA,NA,"0","Inf","-Inf"
"LAWA-102067","L37/0867","Ammoniacal nitrogen","2015-11-27","2019-11-27","4","0.005","0.01"
"LAWA-102067","L37/0867","Chloride","2015-02-03","2019-11-27","18","19.9","48"
"LAWA-102067","L37/0867","Dissolved reactive phosphorus","2015-11-27","2019-11-27","4","0.0019","0.0056"
"LAWA-102067","L37/0867","E.coli","2015-02-03","2019-11-27","18","0.5","0.5"
"LAWA-102067","L37/0867","Electrical conductivity/salinity","2015-02-03","2019-11-27","18","265","429"
"LAWA-102067","L37/0867","Nitrate nitrogen","2015-02-03","2019-11-27","18","8.6","14.6"
"LAWA-102067","L37/0867","Nitrogen - Other","2019-02-21","2019-02-21","1","0.05","0.05"
"LAWA-102163","L37/0914","Ammoniacal nitrogen","2015-11-25","2019-11-13","5","0.005","0.005"
"LAWA-102163","L37/0914","Chloride","2015-02-03","2019-11-13","21","5.9","22"
"LAWA-102163","L37/0914","Dissolved reactive phosphorus","2015-11-25","2019-11-13","5","0.0037","0.0066"
"LAWA-102163","L37/0914","E.coli","2015-02-03","2019-11-13","21","0.5","16"
"LAWA-102163","L37/0914","Electrical conductivity/salinity","2015-02-03","2019-11-13","21","158","251"
"LAWA-102163","L37/0914","Nitrate nitrogen","2015-02-03","2019-11-13","21","5","10.1"
"LAWA-102163","L37/0914","Nitrogen - Other","2018-05-16","2019-02-26","4","0.001","0.16"
"LAWA-102526","L37/1182","Ammoniacal nitrogen","2015-11-26","2018-11-19","4","0.005","0.005"
"LAWA-102526","L37/1182","Chloride","2015-11-26","2018-11-19","4","14.5","27"
"LAWA-102526","L37/1182","Dissolved reactive phosphorus","2015-11-26","2018-11-19","4","0.0013","0.014"
"LAWA-102526","L37/1182","E.coli","2015-11-26","2018-11-19","4","0.5","0.5"
"LAWA-102526","L37/1182","Electrical conductivity/salinity","2015-11-26","2018-11-19","4","238","395"
"LAWA-102526","L37/1182","Nitrate nitrogen","2015-11-26","2018-11-19","4","8.5","17.8"
"LAWA-102526","L37/1182","Nitrogen - Other",NA,NA,"0","Inf","-Inf"
"LAWA-102527","L37/1438","Ammoniacal nitrogen","2015-11-25","2019-11-13","6","0.005","0.005"
"LAWA-102527","L37/1438","Chloride","2015-11-25","2019-11-13","6","5.1","5.7"
"LAWA-102527","L37/1438","Dissolved reactive phosphorus","2015-11-25","2019-11-13","6","0.0012","0.0043"
"LAWA-102527","L37/1438","E.coli","2015-11-25","2019-11-13","6","0.5","0.5"
"LAWA-102527","L37/1438","Electrical conductivity/salinity","2015-11-25","2019-11-13","6","220","230"
"LAWA-102527","L37/1438","Nitrate nitrogen","2015-11-25","2019-11-13","6","5.7","7.3"
"LAWA-102527","L37/1438","Nitrogen - Other",NA,NA,"0","Inf","-Inf"
"LAWA-102528","L37/1713","Ammoniacal nitrogen","2015-11-27","2019-11-27","4","0.005","0.005"
"LAWA-102528","L37/1713","Chloride","2015-11-27","2019-11-27","4","5.3","5.9"
"LAWA-102528","L37/1713","Dissolved reactive phosphorus","2015-11-27","2019-11-27","4","0.0042","0.0093"
"LAWA-102528","L37/1713","E.coli","2015-11-27","2019-11-27","4","0.5","0.5"
"LAWA-102528","L37/1713","Electrical conductivity/salinity","2015-11-27","2019-11-27","4","166","184"
"LAWA-102528","L37/1713","Nitrate nitrogen","2015-11-27","2019-11-27","4","0.42","0.55"
"LAWA-102528","L37/1713","Nitrogen - Other",NA,NA,"0","Inf","-Inf"
"LAWA-102529","M33/0203","Ammoniacal nitrogen","2015-09-08","2019-09-11","10","0.005","0.005"
"LAWA-102529","M33/0203","Chloride","2015-09-08","2019-09-11","10","5.9","10.5"
"LAWA-102529","M33/0203","Dissolved reactive phosphorus","2015-09-08","2019-09-11","10","0.004","0.0062"
"LAWA-102529","M33/0203","E.coli","2015-09-08","2019-09-11","6","0.5","0.5"
"LAWA-102529","M33/0203","Electrical conductivity/salinity","2015-09-08","2019-09-11","10","195","230"
"LAWA-102529","M33/0203","Nitrate nitrogen","2015-09-08","2019-09-11","10","3.5","5.1"
"LAWA-102529","M33/0203","Nitrogen - Other","2016-10-13","2017-06-27","12","0.001","4.3"
"LAWA-102164","M33/0214","Ammoniacal nitrogen","2015-09-08","2019-10-03","9","0.005","0.046"
"LAWA-102164","M33/0214","Chloride","2015-03-03","2019-12-17","24","4.9","8.1"
"LAWA-102164","M33/0214","Dissolved reactive phosphorus","2015-09-08","2019-10-03","9","0.0026","0.0136"
"LAWA-102164","M33/0214","E.coli","2015-03-03","2019-12-17","20","0.5","0.5"
"LAWA-102164","M33/0214","Electrical conductivity/salinity","2015-03-03","2019-12-17","24","150","217"
"LAWA-102164","M33/0214","Nitrate nitrogen","2015-03-03","2019-12-17","24","1.57","6.7"
"LAWA-102164","M33/0214","Nitrogen - Other","2016-10-25","2019-03-13","15","0.001","5.5"
"LAWA-102530","M34/0192","Ammoniacal nitrogen","2015-09-16","2019-09-10","5","0.005","0.005"
"LAWA-102530","M34/0192","Chloride","2015-09-16","2019-09-10","5","2.9","4.3"
"LAWA-102530","M34/0192","Dissolved reactive phosphorus","2015-09-16","2019-09-10","5","0.0011","0.0045"
"LAWA-102530","M34/0192","E.coli","2015-09-16","2019-09-10","5","0.5","0.5"
"LAWA-102530","M34/0192","Electrical conductivity/salinity","2015-09-16","2019-09-10","5","95","103"
"LAWA-102530","M34/0192","Nitrate nitrogen","2015-09-16","2019-09-10","5","0.23","0.3"
"LAWA-102530","M34/0192","Nitrogen - Other",NA,NA,"0","Inf","-Inf"
"LAWA-102165","M34/0353","Ammoniacal nitrogen","2015-09-11","2019-09-11","6","0.005","0.005"
"LAWA-102165","M34/0353","Chloride","2015-03-05","2019-12-12","22","6","15.4"
"LAWA-102165","M34/0353","Dissolved reactive phosphorus","2015-09-11","2019-09-11","6","0.025","0.034"
"LAWA-102165","M34/0353","E.coli","2015-03-05","2019-12-12","22","0.5","120"
"LAWA-102165","M34/0353","Electrical conductivity/salinity","2015-03-05","2019-12-12","22","179","320"
"LAWA-102165","M34/0353","Nitrate nitrogen","2015-03-05","2019-12-12","22","1.54","14.2"
"LAWA-102165","M34/0353","Nitrogen - Other","2018-06-11","2019-03-07","3","0.005","0.71"
"LAWA-102531","M34/0560","Ammoniacal nitrogen","2015-09-16","2019-09-10","5","0.005","0.011"
"LAWA-102531","M34/0560","Chloride","2015-09-16","2019-09-10","5","36","37"
"LAWA-102531","M34/0560","Dissolved reactive phosphorus","2015-09-16","2019-09-10","5","0.089","0.129"
"LAWA-102531","M34/0560","E.coli","2015-09-16","2019-09-10","5","0.5","0.5"
"LAWA-102531","M34/0560","Electrical conductivity/salinity","2015-09-16","2019-09-10","5","315","327"
"LAWA-102531","M34/0560","Nitrate nitrogen","2015-09-16","2019-09-10","5","0.17","0.39"
"LAWA-102531","M34/0560","Nitrogen - Other",NA,NA,"0","Inf","-Inf"
"LAWA-102166","M34/0571","Ammoniacal nitrogen","2015-01-27","2019-10-04","9","0.005","0.02"
"LAWA-102166","M34/0571","Chloride","2015-01-12","2019-10-04","25","14.9","30"
"LAWA-102166","M34/0571","Dissolved reactive phosphorus","2015-01-27","2019-10-04","9","0.0113","0.024"
"LAWA-102166","M34/0571","E.coli","2015-01-12","2019-10-04","23","0.5","81"
"LAWA-102166","M34/0571","Electrical conductivity/salinity","2015-01-12","2019-10-04","25","143","236"
"LAWA-102166","M34/0571","Nitrate nitrogen","2015-01-12","2019-10-04","25","1.11","5"
"LAWA-102166","M34/0571","Nitrogen - Other","2018-07-17","2019-01-24","2","0.23","0.26"
"LAWA-102167","M34/0688","Ammoniacal nitrogen","2015-09-11","2019-09-11","5","0.005","0.005"
"LAWA-102167","M34/0688","Chloride","2015-03-05","2019-12-12","22","10.9","14.5"
"LAWA-102167","M34/0688","Dissolved reactive phosphorus","2015-09-11","2019-09-11","5","0.0104","0.0152"
"LAWA-102167","M34/0688","E.coli","2015-03-05","2019-12-12","22","0.5","0.5"
"LAWA-102167","M34/0688","Electrical conductivity/salinity","2015-03-05","2019-12-12","22","162","221"
"LAWA-102167","M34/0688","Nitrate nitrogen","2015-03-05","2019-12-12","22","0.71","8.4"
"LAWA-102167","M34/0688","Nitrogen - Other","2018-06-11","2019-03-07","3","0.001","0.05"
"LAWA-102532","M34/0758","Ammoniacal nitrogen","2015-09-11","2019-09-10","5","1.4","1.5"
"LAWA-102532","M34/0758","Chloride","2015-09-11","2019-09-10","5","22","23"
