"Site","Bore","Var","StartDate","EndDate","nMeas","MinVal","MaxVal"
"LAWA-101224","Kirkpatrick Winery Bore GPJ005","E.coli","2016-03-29","2019-01-14","6","0.8","0.8"
"LAWA-101224","Kirkpatrick Winery Bore GPJ005","Electrical conductivity/salinity","2015-01-20","2019-01-14","11","1631","2330"
"LAWA-101224","Kirkpatrick Winery Bore GPJ005","Nitrate nitrogen","2016-03-29","2019-01-14","6","0.001","0.0058"
"LAWA-101224","Kirkpatrick Winery Bore GPJ005","Nitrogen - Other","2016-03-29","2019-01-14","18","0.001","1.9"
"LAWA-101225","Lardelli 765 Matawai Road GPE006","Ammoniacal nitrogen","2015-04-29","2019-10-07","9","0.33","3.4"
"LAWA-101225","Lardelli 765 Matawai Road GPE006","Chloride","2015-03-10","2019-10-07","13","24","307"
"LAWA-101225","Lardelli 765 Matawai Road GPE006","E.coli","2017-02-23","2019-10-07","6","0.8","0.8"
"LAWA-101225","Lardelli 765 Matawai Road GPE006","Electrical conductivity/salinity","2015-03-10","2019-10-07","13","626","949"
"LAWA-101225","Lardelli 765 Matawai Road GPE006","Nitrate nitrogen","2015-03-10","2019-10-07","9","0.001","0.268"
"LAWA-101225","Lardelli 765 Matawai Road GPE006","Nitrogen - Other","2017-06-15","2019-10-07","25","0.001","3.6"
"LAWA-101226","Lloyd George Rd 10 - Gdc GPA163","Ammoniacal nitrogen","2016-10-14","2019-10-23","16","0.019","0.4"
"LAWA-101226","Lloyd George Rd 10 - Gdc GPA163","Chloride","2016-10-14","2019-07-30","14","66","150"
"LAWA-101226","Lloyd George Rd 10 - Gdc GPA163","E.coli","2016-10-14","2019-10-23","16","0.8","2200"
"LAWA-101226","Lloyd George Rd 10 - Gdc GPA163","Electrical conductivity/salinity","2015-11-10","2019-10-23","16","1058","1736"
"LAWA-101226","Lloyd George Rd 10 - Gdc GPA163","Nitrate nitrogen","2016-10-14","2019-10-23","16","0.002","1.2"
"LAWA-101226","Lloyd George Rd 10 - Gdc GPA163","Nitrogen - Other","2016-10-14","2019-10-23","41","0.001","1.3"
"LAWA-101227","Makaraka - Mkg 130 Main Rd(SH2) GPD130","Ammoniacal nitrogen","2015-07-07","2019-08-21","9","3.5","4"
"LAWA-101227","Makaraka - Mkg 130 Main Rd(SH2) GPD130","Chloride","2015-07-07","2019-08-21","11","110","124"
"LAWA-101227","Makaraka - Mkg 130 Main Rd(SH2) GPD130","E.coli","2016-03-14","2019-08-21","7","0.8","3.3"
"LAWA-101227","Makaraka - Mkg 130 Main Rd(SH2) GPD130","Electrical conductivity/salinity","2015-07-07","2019-08-21","11","139","1430"
"LAWA-101227","Makaraka - Mkg 130 Main Rd(SH2) GPD130","Nitrate nitrogen","2015-10-19","2019-08-21","8","0.001","0.012"
"LAWA-101227","Makaraka - Mkg 130 Main Rd(SH2) GPD130","Nitrogen - Other","2016-07-28","2019-08-21","21","0.001","5.1"
"LAWA-101228","Makaraka - Mtk 129 Main Rd(SH2) GPD129","Ammoniacal nitrogen","2015-07-07","2019-08-21","9","0.61","6.3"
"LAWA-101228","Makaraka - Mtk 129 Main Rd(SH2) GPD129","Chloride","2015-07-07","2019-08-21","9","640","710"
"LAWA-101228","Makaraka - Mtk 129 Main Rd(SH2) GPD129","E.coli","2016-03-14","2019-08-21","7","0.8","4.5"
"LAWA-101228","Makaraka - Mtk 129 Main Rd(SH2) GPD129","Electrical conductivity/salinity","2015-07-07","2019-08-21","9","33.6","3634"
"LAWA-101228","Makaraka - Mtk 129 Main Rd(SH2) GPD129","Nitrate nitrogen","2016-07-28","2019-08-21","6","0.001","0.026"
"LAWA-101228","Makaraka - Mtk 129 Main Rd(SH2) GPD129","Nitrogen - Other","2016-07-28","2019-08-21","21","0.001","7.8"
"LAWA-101230","Mangatu 1179 Back Ormond Road GPF095","Ammoniacal nitrogen","2015-01-08","2019-11-07","10","0.005","0.76"
"LAWA-101230","Mangatu 1179 Back Ormond Road GPF095","Chloride","2015-01-08","2019-11-07","10","23","26"
"LAWA-101230","Mangatu 1179 Back Ormond Road GPF095","E.coli","2016-06-01","2019-11-07","6","0.8","0.8"
"LAWA-101230","Mangatu 1179 Back Ormond Road GPF095","Electrical conductivity/salinity","2015-01-08","2019-11-07","10","775","1135"
"LAWA-101230","Mangatu 1179 Back Ormond Road GPF095","Nitrate nitrogen","2017-06-29","2019-11-07","4","0.001","0.005"
"LAWA-101230","Mangatu 1179 Back Ormond Road GPF095","Nitrogen - Other","2017-06-29","2019-11-07","19","0.001","0.89"
"LAWA-101232","Matawhero Orchard GPD146","Ammoniacal nitrogen","2015-01-20","2019-11-21","11","0.36","1.1"
"LAWA-101232","Matawhero Orchard GPD146","Chloride","2015-01-20","2019-11-21","11","53","83"
"LAWA-101232","Matawhero Orchard GPD146","E.coli","2016-06-16","2019-11-21","7","0.8","0.8"
"LAWA-101232","Matawhero Orchard GPD146","Electrical conductivity/salinity","2015-01-20","2019-11-21","11","1033","1207"
"LAWA-101232","Matawhero Orchard GPD146","Nitrate nitrogen","2017-07-13","2019-11-21","5","0.0042","0.068"
"LAWA-101232","Matawhero Orchard GPD146","Nitrogen - Other","2017-07-13","2019-11-21","22","0.001","1.3"
"LAWA-101233","Mc Intyre 409 Matawai Rd (SH2) GPD116","Ammoniacal nitrogen","2015-01-08","2019-11-07","15","0.37","1.5"
"LAWA-101233","Mc Intyre 409 Matawai Rd (SH2) GPD116","Chloride","2015-01-08","2019-11-07","15","61","73"
"LAWA-101233","Mc Intyre 409 Matawai Rd (SH2) GPD116","E.coli","2016-06-01","2019-11-07","11","0.8","0.85"
"LAWA-101233","Mc Intyre 409 Matawai Rd (SH2) GPD116","Electrical conductivity/salinity","2015-01-08","2019-11-07","15","22.04","1457"
"LAWA-101233","Mc Intyre 409 Matawai Rd (SH2) GPD116","Nitrate nitrogen","2017-03-24","2019-11-07","9","0.001","0.016"
"LAWA-101233","Mc Intyre 409 Matawai Rd (SH2) GPD116","Nitrogen - Other","2017-03-24","2019-11-07","42","0.001","2.2"
"LAWA-101234","Mcphail - Makaraka GPC112","Ammoniacal nitrogen","2015-11-10","2019-10-07","7","0.69","3.6"
"LAWA-101234","Mcphail - Makaraka GPC112","Chloride","2015-11-10","2019-10-07","7","25.7","320"
"LAWA-101234","Mcphail - Makaraka GPC112","E.coli","2016-03-14","2019-10-07","6","0.8","4.9"
"LAWA-101234","Mcphail - Makaraka GPC112","Electrical conductivity/salinity","2015-11-10","2019-10-07","7","211","2135"
"LAWA-101234","Mcphail - Makaraka GPC112","Nitrate nitrogen","2017-04-20","2019-10-07","5","0.001","0.0061"
"LAWA-101234","Mcphail - Makaraka GPC112","Nitrogen - Other","2017-04-20","2019-10-07","21","0.001","4.7"
"LAWA-101235","McPhail GPC053","Ammoniacal nitrogen","2015-03-31","2015-03-31","1","1.3","1.3"
"LAWA-101235","McPhail GPC053","Chloride","2015-03-31","2015-03-31","1","26","26"
"LAWA-101235","McPhail GPC053","E.coli",NA,NA,"0","Inf","-Inf"
"LAWA-101235","McPhail GPC053","Electrical conductivity/salinity","2015-03-31","2015-03-31","1","754","754"
"LAWA-101235","McPhail GPC053","Nitrate nitrogen",NA,NA,"0","Inf","-Inf"
"LAWA-101235","McPhail GPC053","Nitrogen - Other",NA,NA,"0","Inf","-Inf"
"LAWA-101236","McPhails Bore Lavenham Road GPH008","Ammoniacal nitrogen","2015-08-05","2018-02-16","4","0.94","1.3"
"LAWA-101236","McPhails Bore Lavenham Road GPH008","Chloride","2015-08-05","2018-02-16","4","25","28"
"LAWA-101236","McPhails Bore Lavenham Road GPH008","E.coli","2018-02-16","2018-02-16","1","0.8","0.8"
"LAWA-101236","McPhails Bore Lavenham Road GPH008","Electrical conductivity/salinity","2015-08-05","2018-02-16","4","620","794"
"LAWA-101236","McPhails Bore Lavenham Road GPH008","Nitrate nitrogen","2017-01-27","2018-02-16","2","0.001","0.003"
"LAWA-101236","McPhails Bore Lavenham Road GPH008","Nitrogen - Other","2017-01-27","2018-02-16","2","0.001","0.002"
"LAWA-101241","Parker 44 Parker Lane GPC003","Ammoniacal nitrogen","2015-07-07","2019-12-11","9","0.93","13"
"LAWA-101241","Parker 44 Parker Lane GPC003","Chloride","2015-07-07","2019-12-11","9","200","570"
"LAWA-101241","Parker 44 Parker Lane GPC003","E.coli","2016-03-14","2019-12-11","7","0.8","4.5"
"LAWA-101241","Parker 44 Parker Lane GPC003","Electrical conductivity/salinity","2015-07-07","2019-12-11","9","293","2854"
"LAWA-101241","Parker 44 Parker Lane GPC003","Nitrate nitrogen","2016-07-28","2019-12-11","6","0.002","0.036"
"LAWA-101241","Parker 44 Parker Lane GPC003","Nitrogen - Other","2016-07-28","2019-12-11","26","0.001","14"
"LAWA-101242","Patterson 54 Bolitho Rd GPD115","Ammoniacal nitrogen","2015-01-20","2019-11-21","16","2.1","4.1"
"LAWA-101242","Patterson 54 Bolitho Rd GPD115","Chloride","2015-01-20","2019-11-21","18","120","300"
"LAWA-101242","Patterson 54 Bolitho Rd GPD115","E.coli","2016-06-16","2019-11-21","13","0.8","0.85"
"LAWA-101242","Patterson 54 Bolitho Rd GPD115","Electrical conductivity/salinity","2015-01-20","2019-11-21","18","1201","1385"
"LAWA-101242","Patterson 54 Bolitho Rd GPD115","Nitrate nitrogen","2017-03-24","2019-11-21","13","0.002","0.04"
"LAWA-101242","Patterson 54 Bolitho Rd GPD115","Nitrogen - Other","2017-03-24","2019-11-21","54","0.001","5.5"
"LAWA-101243","Patutahi Farms Ltd GPJ080","Ammoniacal nitrogen","2015-03-17","2019-08-16","10","1","1.2"
"LAWA-101243","Patutahi Farms Ltd GPJ080","Chloride","2015-03-17","2019-08-16","10","37","50"
"LAWA-101243","Patutahi Farms Ltd GPJ080","E.coli","2016-03-29","2019-08-16","7","0.8","200"
"LAWA-101243","Patutahi Farms Ltd GPJ080","Electrical conductivity/salinity","2015-03-17","2019-08-16","10","30.6","1175"
"LAWA-101243","Patutahi Farms Ltd GPJ080","Nitrate nitrogen","2016-03-29","2019-08-16","7","0.001","0.011"
"LAWA-101243","Patutahi Farms Ltd GPJ080","Nitrogen - Other","2016-03-29","2019-08-16","22","0.001","1.6"
"LAWA-101244","Peach M GPC050","Ammoniacal nitrogen","2015-02-17","2017-09-07","5","0.057","0.13"
"LAWA-101244","Peach M GPC050","Chloride","2015-02-17","2017-09-07","5","45","80"
"LAWA-101244","Peach M GPC050","E.coli","2015-02-17","2017-09-07","5","0.5","0.8"
"LAWA-101244","Peach M GPC050","Electrical conductivity/salinity","2015-02-17","2017-09-07","5","1034","1196"
"LAWA-101244","Peach M GPC050","Nitrate nitrogen","2015-02-17","2017-09-07","5","0.001","0.017"
"LAWA-101244","Peach M GPC050","Nitrogen - Other","2015-02-17","2017-09-07","12","0.001","0.21"
"LAWA-101245","Poverty Bay Golf Club, Lytton Road GPA036","Ammoniacal nitrogen","2015-08-05","2016-04-20","2","0.055","0.06"
"LAWA-101245","Poverty Bay Golf Club, Lytton Road GPA036","Chloride","2015-08-05","2016-04-20","2","47","57"
"LAWA-101245","Poverty Bay Golf Club, Lytton Road GPA036","E.coli","2015-08-05","2016-04-20","2","0.8","0.8"
"LAWA-101245","Poverty Bay Golf Club, Lytton Road GPA036","Electrical conductivity/salinity","2015-08-05","2016-04-20","2","631","730"
"LAWA-101245","Poverty Bay Golf Club, Lytton Road GPA036","Nitrate nitrogen","2015-08-05","2016-04-20","2","0.003","0.005"
"LAWA-101245","Poverty Bay Golf Club, Lytton Road GPA036","Nitrogen - Other","2015-08-05","2016-04-20","2","0.001","0.0029"
"LAWA-101246","Poverty Bay Turf Club GPC078","Ammoniacal nitrogen","2015-07-07","2017-09-21","6","0.22","0.38"
"LAWA-101246","Poverty Bay Turf Club GPC078","Chloride","2015-07-07","2017-09-21","6","44","54"
"LAWA-101246","Poverty Bay Turf Club GPC078","E.coli","2015-07-07","2017-09-21","6","0.8","4.5"
"LAWA-101246","Poverty Bay Turf Club GPC078","Electrical conductivity/salinity","2015-07-07","2017-09-21","6","638","946"
"LAWA-101246","Poverty Bay Turf Club GPC078","Nitrate nitrogen","2015-07-07","2017-09-21","6","0.001","0.009"
"LAWA-101246","Poverty Bay Turf Club GPC078","Nitrogen - Other","2015-07-07","2017-09-21","13","0.001","0.59"
"LAWA-101248","Railway Recorder GPC026","Ammoniacal nitrogen","2015-03-31","2019-09-18","10","1.2","2.1"
"LAWA-101248","Railway Recorder GPC026","Chloride","2015-03-31","2019-09-18","10","19","182"
"LAWA-101248","Railway Recorder GPC026","E.coli","2015-03-31","2019-09-18","10","0.8","17"
"LAWA-101248","Railway Recorder GPC026","Electrical conductivity/salinity","2015-03-31","2019-09-18","10","540","1551"
"LAWA-101248","Railway Recorder GPC026","Nitrate nitrogen","2015-03-31","2019-09-18","10","0.001","0.009"
"LAWA-101248","Railway Recorder GPC026","Nitrogen - Other","2015-03-31","2019-09-18","32","0.001","2.6"
"LAWA-101250","Roberts GPJ033","Ammoniacal nitrogen","2015-03-17","2019-08-16","9","0.0025","0.014"
"LAWA-101250","Roberts GPJ033","Chloride","2015-03-17","2019-08-16","9","12","46"
"LAWA-101250","Roberts GPJ033","E.coli","2016-03-29","2019-08-16","7","0.8","0.85"
"LAWA-101250","Roberts GPJ033","Electrical conductivity/salinity","2015-03-17","2019-08-16","9","595","1708"
"LAWA-101250","Roberts GPJ033","Nitrate nitrogen","2016-03-29","2019-08-16","7","0.058","7.9"
"LAWA-101250","Roberts GPJ033","Nitrogen - Other","2016-03-29","2019-08-16","22","0.001","8.3"
"LAWA-101251","Roberts PHR GPJ034","Ammoniacal nitrogen","2015-11-24","2015-11-24","1","0.0025","0.0025"
"LAWA-101251","Roberts PHR GPJ034","Chloride","2015-11-24","2015-11-24","1","43","43"
"LAWA-101251","Roberts PHR GPJ034","E.coli",NA,NA,"0","Inf","-Inf"
"LAWA-101251","Roberts PHR GPJ034","Electrical conductivity/salinity","2015-11-24","2015-11-24","1","730","730"
"LAWA-101251","Roberts PHR GPJ034","Nitrate nitrogen",NA,NA,"0","Inf","-Inf"
"LAWA-101251","Roberts PHR GPJ034","Nitrogen - Other",NA,NA,"0","Inf","-Inf"
"LAWA-101231","Te Maungarongo o Te Kooti Rikirangi Reserve Wetland GPC029","Ammoniacal nitrogen","2015-03-31","2019-09-18","9","0.021","0.28"
"LAWA-101231","Te Maungarongo o Te Kooti Rikirangi Reserve Wetland GPC029","Chloride","2015-03-31","2019-09-18","9","32","45"
"LAWA-101231","Te Maungarongo o Te Kooti Rikirangi Reserve Wetland GPC029","E.coli","2015-03-31","2019-09-18","9","4.9","360"
"LAWA-101231","Te Maungarongo o Te Kooti Rikirangi Reserve Wetland GPC029","Electrical conductivity/salinity","2015-03-31","2019-09-18","10","453.1","754"
"LAWA-101231","Te Maungarongo o Te Kooti Rikirangi Reserve Wetland GPC029","Nitrate nitrogen","2015-03-31","2019-09-18","9","0.001","0.029"
"LAWA-101231","Te Maungarongo o Te Kooti Rikirangi Reserve Wetland GPC029","Nitrogen - Other","2015-03-31","2019-09-18","28","0.001","1.9"
"LAWA-101257","Tirohanga partnership GPG111","Ammoniacal nitrogen","2017-02-23","2017-11-17","3","1.2","1.3"
"LAWA-101257","Tirohanga partnership GPG111","Chloride","2017-02-23","2017-11-17","3","42","45"
"LAWA-101257","Tirohanga partnership GPG111","E.coli","2017-02-23","2017-11-17","3","0.8","4.9"
"LAWA-101257","Tirohanga partnership GPG111","Electrical conductivity/salinity","2017-02-23","2017-11-17","3","824","846"
"LAWA-101257","Tirohanga partnership GPG111","Nitrate nitrogen","2017-06-15","2017-11-17","2","0.005","0.0069"
"LAWA-101257","Tirohanga partnership GPG111","Nitrogen - Other","2017-06-15","2017-11-17","11","0.002","1.7"
"LAWA-101259","Vercoe GPO004","Ammoniacal nitrogen","2015-04-10","2019-09-25","10","0.21","0.27"
"LAWA-101259","Vercoe GPO004","Chloride","2015-04-10","2019-09-25","10","23","26"
"LAWA-101259","Vercoe GPO004","E.coli","2015-04-10","2019-09-25","10","0.5","18"
"LAWA-101259","Vercoe GPO004","Electrical conductivity/salinity","2015-04-10","2019-09-25","10","544","772"
"LAWA-101259","Vercoe GPO004","Nitrate nitrogen","2015-04-10","2019-09-25","10","0.001","0.011"
"LAWA-101259","Vercoe GPO004","Nitrogen - Other","2015-04-10","2019-09-25","32","0.001","0.35"
"LAWA-101260","Vm Taylor Kawatiri Rd GPF071","Ammoniacal nitrogen","2015-01-08","2015-05-12","2","0.81","1"
"LAWA-101260","Vm Taylor Kawatiri Rd GPF071","Chloride","2015-01-08","2015-05-12","2","56","57"
"LAWA-101260","Vm Taylor Kawatiri Rd GPF071","E.coli",NA,NA,"0","Inf","-Inf"
"LAWA-101260","Vm Taylor Kawatiri Rd GPF071","Electrical conductivity/salinity","2015-01-08","2015-05-12","2","1030","1030"
"LAWA-101260","Vm Taylor Kawatiri Rd GPF071","Nitrate nitrogen",NA,NA,"0","Inf","-Inf"
"LAWA-101260","Vm Taylor Kawatiri Rd GPF071","Nitrogen - Other",NA,NA,"0","Inf","-Inf"
"LAWA-101261","Wainui Bores 4A GPA164","Ammoniacal nitrogen","2016-10-14","2019-10-23","10","0.0025","0.054"
"LAWA-101261","Wainui Bores 4A GPA164","Chloride","2016-10-14","2019-07-30","9","42","57"
"LAWA-101261","Wainui Bores 4A GPA164","E.coli","2016-10-14","2019-10-23","10","0.8","50"
"LAWA-101261","Wainui Bores 4A GPA164","Electrical conductivity/salinity","2016-10-14","2019-10-23","10","73","843"
"LAWA-101261","Wainui Bores 4A GPA164","Nitrate nitrogen","2016-10-14","2019-10-23","10","0.001","1.9"
"LAWA-101261","Wainui Bores 4A GPA164","Nitrogen - Other","2016-10-14","2019-10-23","26","0.001","1.9"
"LAWA-101262","Wanklyn 144 Ngakoroa Road GPG076","Ammoniacal nitrogen","2015-04-10","2015-04-10","1","0.005","0.005"
"LAWA-101262","Wanklyn 144 Ngakoroa Road GPG076","Chloride","2015-04-10","2015-04-10","1","3.5","3.5"
"LAWA-101262","Wanklyn 144 Ngakoroa Road GPG076","E.coli",NA,NA,"0","Inf","-Inf"
"LAWA-101262","Wanklyn 144 Ngakoroa Road GPG076","Electrical conductivity/salinity","2015-04-10","2015-04-10","1","111","111"
"LAWA-101262","Wanklyn 144 Ngakoroa Road GPG076","Nitrate nitrogen",NA,NA,"0","Inf","-Inf"
"LAWA-101262","Wanklyn 144 Ngakoroa Road GPG076","Nitrogen - Other",NA,NA,"0","Inf","-Inf"
"LAWA-101263","Williamson St 11 - Gdc GPA162","Ammoniacal nitrogen","2016-10-14","2019-10-23","15","0.0025","2.2"
"LAWA-101263","Williamson St 11 - Gdc GPA162","Chloride","2016-10-14","2019-07-30","12","47","210"
"LAWA-101263","Williamson St 11 - Gdc GPA162","E.coli","2016-10-14","2019-10-23","15","0.8","350"
"LAWA-101263","Williamson St 11 - Gdc GPA162","Electrical conductivity/salinity","2016-10-14","2019-10-23","14","1028","1581"
"LAWA-101263","Williamson St 11 - Gdc GPA162","Nitrate nitrogen","2016-10-14","2019-10-23","15","0.001","1.38"
"LAWA-101263","Williamson St 11 - Gdc GPA162","Nitrogen - Other","2016-10-14","2019-10-23","38","0.001","26"
"GDC-00034","Willows Rd Obs Gdc Willows Road GPC028","Ammoniacal nitrogen","2015-02-17","2019-08-02","9","0.009","0.59"
"GDC-00034","Willows Rd Obs Gdc Willows Road GPC028","Chloride","2015-02-17","2019-08-02","9","22","210"
"GDC-00034","Willows Rd Obs Gdc Willows Road GPC028","E.coli","2015-02-17","2019-08-02","9","0.5","1.6"
"GDC-00034","Willows Rd Obs Gdc Willows Road GPC028","Electrical conductivity/salinity","2015-02-17","2019-08-02","9","677","1799"
"GDC-00034","Willows Rd Obs Gdc Willows Road GPC028","Nitrate nitrogen","2015-02-17","2019-08-02","9","0.001","0.0095"
"GDC-00034","Willows Rd Obs Gdc Willows Road GPC028","Nitrogen - Other","2015-02-17","2019-08-02","26","0.001","0.62"
"LAWA-101264","Wilson J GPO028","Ammoniacal nitrogen","2015-04-10","2019-09-25","10","0.061","0.093"
"LAWA-101264","Wilson J GPO028","Chloride","2015-04-10","2019-09-25","10","9.7","13"
"LAWA-101264","Wilson J GPO028","E.coli","2015-04-10","2019-09-25","10","0.8","10"
"LAWA-101264","Wilson J GPO028","Electrical conductivity/salinity","2015-04-10","2019-09-25","10","541","586"
"LAWA-101264","Wilson J GPO028","Nitrate nitrogen","2015-04-10","2019-09-25","10","0.004","1.7"
"LAWA-101264","Wilson J GPO028","Nitrogen - Other","2015-04-10","2019-09-25","35","0.002","2.8"
"LAWA-101189","College Vineyard Partnership GPF090","Ammoniacal nitrogen",NA,NA,"0","Inf","-Inf"
"LAWA-101189","College Vineyard Partnership GPF090","Chloride","2015-03-10","2016-12-08","5","32","74"
"LAWA-101189","College Vineyard Partnership GPF090","E.coli",NA,NA,"0","Inf","-Inf"
"LAWA-101189","College Vineyard Partnership GPF090","Electrical conductivity/salinity","2015-03-10","2016-12-08","5","720","986"
"LAWA-101189","College Vineyard Partnership GPF090","Nitrate nitrogen","2015-03-10","2016-12-08","5","0.005","0.4"
"LAWA-101189","College Vineyard Partnership GPF090","Nitrogen - Other",NA,NA,"0","Inf","-Inf"
"LAWA-101247","Public Relations Office Grey St GPA001","Ammoniacal nitrogen",NA,NA,"0","Inf","-Inf"
"LAWA-101247","Public Relations Office Grey St GPA001","Chloride",NA,NA,"0","Inf","-Inf"
"LAWA-101247","Public Relations Office Grey St GPA001","E.coli","2015-12-15","2015-12-15","1","0","0"
"LAWA-101247","Public Relations Office Grey St GPA001","Electrical conductivity/salinity",NA,NA,"0","Inf","-Inf"
"LAWA-101247","Public Relations Office Grey St GPA001","Nitrate nitrogen",NA,NA,"0","Inf","-Inf"
"LAWA-101247","Public Relations Office Grey St GPA001","Nitrogen - Other",NA,NA,"0","Inf","-Inf"
