"LAWAID","SiteName","Year","Parameter","Value","Band"
"nrwqn-00059","CH2","Overall","E_coli95",1483.35,NA
"orc-00012","Dunstan Creek at Beattie Road","Overall","E_coli95",1130,NA
"orc-00013","Fraser at Marshall Road","Overall","E_coli95",324,NA
"orc-00015","Hawea at Camphill Bridge","Overall","E_coli95",32.4,NA
"orc-00017","Heriot Burn at Park Hill Road","Overall","E_coli95",5605,NA
"orc-00021","Kaikorai Stream at Brighton Road","Overall","E_coli95",3140,NA
"orc-00025","Kakanui at McCones","Overall","E_coli95",1013.4,NA
"orc-00031","Lake Hayes at Bendemeer Bay","Overall","E_coli95",375.999999999999,NA
"orc-00040","Lindis at Lindis Peak","Overall","E_coli95",438.9,NA
"orc-00041","Lindis at Ardgour Road","Overall","E_coli95",311.6,NA
"orc-00043","Luggate Creek at SH6 Bridge","Overall","E_coli95",522,NA
"orc-00044","Main Drain at Waipori Pump","Overall","E_coli95",549.000000000001,NA
"orc-00046","Manuherikia at Galloway","Overall","E_coli95",1264,NA
"orc-00047","Manuherikia at Ophir","Overall","E_coli95",1280.6,NA
"orc-00048","Matukituki at West Wanaka","Overall","E_coli95",250,NA
"orc-00049","Mill Creek at Fish Trap","Overall","E_coli95",754.999999999999,NA
"orc-00061","Shag at Goodwood Pump","Overall","E_coli95",969.499999999997,NA
"orc-00066","Silverstream at Taieri Depot","Overall","E_coli95",2240,NA
"orc-00070","Taieri at Allanton Bridge","Overall","E_coli95",980.499999999999,NA
"orc-00071","Taieri at Stonehenge","Overall","E_coli95",334,NA
"orc-00074","Taieri at Linnburn Runs Road","Overall","E_coli95",854.999999999999,NA
"orc-00079","Trotters Creek at Mathesons","Overall","E_coli95",916.75,NA
"orc-00081","Waianakarua at Browns","Overall","E_coli95",1200,NA
"orc-00082","Waiareka Creek at Taipo Road","Overall","E_coli95",1408.3,NA
"orc-00085","Waikouaiti at Confluence d/s","Overall","E_coli95",524,NA
"orc-00088","Waipahi at Cairns Peak","Overall","E_coli95",2464.99999999999,NA
"orc-00089","Waipori at Waipori Falls Reserve","Overall","E_coli95",53.8,NA
"orc-00094","Waiwera at Maws Farm","Overall","E_coli95",1677.95,NA
"orc-00095","Leith at Dundas Street Bridge","Overall","E_coli95",4054,NA
"orc-00096","Crookston Burn at Kelso Road","Overall","E_coli95",4190,NA
"orc-00097","Wairuna at Millar Road","Overall","E_coli95",6440,NA
"orc-00098","Kye Burn at SH85 Bridge","Overall","E_coli95",442.5,NA
"orc-00103","Cardrona at Mt Barker","Overall","E_coli95",242.5,NA
"orc-00105","Catlins at Houipapa","Overall","E_coli95",564,NA
"orc-00107","Dart at The Hillocks","Overall","E_coli95",650,NA
"orc-00115","Kakanui at Clifton Falls Bridge","Overall","E_coli95",985,NA
"orc-00117","Kauru at Ewings","Overall","E_coli95",689.299999999999,NA
"orc-00119","Lindsays Creek at North Road Bridge","Overall","E_coli95",2800,NA
"orc-00130","Pomahaka at Burkes Ford","Overall","E_coli95",1600,NA
"orc-00131","Pomahaka at Glenken","Overall","E_coli95",1660,NA
"orc-00133","Shag at Craig Road","Overall","E_coli95",517.5,NA
"orc-00153","Taieri at Outram","Overall","E_coli95",1160,NA
"orc-00154","Taieri at Sutton","Overall","E_coli95",796,NA
"orc-00155","Taieri at Tiroiti","Overall","E_coli95",341.25,NA
"orc-00156","Taieri at Waipiata","Overall","E_coli95",885,NA
"orc-00159","Tokomairiro at West Branch Bridge","Overall","E_coli95",3040,NA
"orc-00162","Waipahi at Waipahi","Overall","E_coli95",559.5,NA
"orc-00163","Waitahuna at Tweeds Bridge","Overall","E_coli95",4136,NA
"tdc-00002","RW Aorere @ Le Comte","Overall","E_coli95",1575,NA
"tdc-00004","RW Kaituna @ Sollys Rd","Overall","E_coli95",3429.99999999999,NA
"tdc-00010","RW Riwaka @ Hickmotts","Overall","E_coli95",434.5,NA
"tdc-00014","RW Takaka @ Kotinga","Overall","E_coli95",263.5,NA
"tdc-00015","RW Waimea @ SH60 Appleby","Overall","E_coli95",153,NA
"tdc-00019","RW Reservoir Ck @ 20m d-s Salisbury Rd","Overall","E_coli95",2715,NA
"tdc-00020","RW Lee @ Meads Br","Overall","E_coli95",66.1,NA
"tdc-00022","RW Matakitaki @ SH6 Murchison","Overall","E_coli95",779.999999999995,NA
"tdc-00023","RW Murchison Ck @ 20m u-s SH6","Overall","E_coli95",7550,NA
"tdc-00028","RW Tasman @ u-s Jesters Hse","Overall","E_coli95",2975,NA
"tdc-00032","RW Hunters @ Kikiwa","Overall","E_coli95",360,NA
"tdc-00035","RW Sherry @ Blue Rock","Overall","E_coli95",1620,NA
"tdc-00036","RW Wangapeka @ 5km u-s Dart","Overall","E_coli95",19.2,NA
"tdc-00038","RW Motupipi @ Reillys Br","Overall","E_coli95",7719.99999999999,NA
"tdc-00040","RW Powell @ 40m u-s Motupipi Rv","Overall","E_coli95",4959.99999999998,NA
"tdc-00046","RW Onekaka @ Shambala Br","Overall","E_coli95",3750,NA
"tdc-00048","RW Kaituna @ Track start","Overall","E_coli95",52.4999999999998,NA
"tdc-10019","RW Motueka @ SH60 bridge","Overall","E_coli95",315,NA
"trc-00010","WA3","Overall","E_coli95",2419.2,NA
"wcrc-00001","Deep Ck @ Arnold Vly Rd Br","Overall","E_coli95",3355,NA
"wcrc-00002","Molloy Ck @ Rail Line","Overall","E_coli95",1305,NA
"wcrc-00003","Nelson Ck @ Swimming Hole Reserve","Overall","E_coli95",333.5,NA
"wcrc-00004","Ford Ck @ Blackball-Taylorville Rd","Overall","E_coli95",234,NA
"wcrc-00005","Burkes Ck @ SH69","Overall","E_coli95",3115,NA
"wcrc-00006","Mawheraiti Rv @ SH7 Maimai","Overall","E_coli95",735,NA
"wcrc-00007","Sawyers Ck @ Dixon Pk","Overall","E_coli95",15130,NA
"wcrc-00008","Sawyers Ck @ Bush Fringe","Overall","E_coli95",415,NA
"wcrc-00009","Seven Mile Ck @ Dunollie 400m u/s Ox Pd","Overall","E_coli95",200,NA
"wcrc-00010","Seven Mile Ck @ 300m d/s Raleigh Ck","Overall","E_coli95",630,NA
"wcrc-00011","Seven Mile Ck @ u/s Tillers Mine Ck","Overall","E_coli95",230,NA
"wcrc-00012","Seven Mile Ck @ SH6 Rapahoe","Overall","E_coli95",1400,NA
"wcrc-00013","Duck Ck @ Kokatahi-Kowhitirangi Rd Br","Overall","E_coli95",4480,NA
"wcrc-00014","Harris Ck @ Mulvaney Rd","Overall","E_coli95",37150,NA
"wcrc-00015","Murray Ck @ Ford Rd S","Overall","E_coli95",15800,NA
"wcrc-00016","Bradshaws Ck @ Bradshaw Rd","Overall","E_coli95",4900,NA
"wcrc-00018","Orowaiti Rv @ Excelsior Rd","Overall","E_coli95",3900,NA
"wcrc-00019","Orowaiti Rv @ Keoghans Rd","Overall","E_coli95",328,NA
"wcrc-00020","Ellis Ck @ 50m d/s Ferry Rd Br","Overall","E_coli95",685,NA
"wcrc-00021","Berry Ck @ N Brch Wanganui Flat Rd","Overall","E_coli95",2850,NA
"wcrc-00022","La Fontaine Stm @ Airstrip Fishing Access","Overall","E_coli95",2450,NA
"wcrc-00023","La Fontaine Stm @ Herepo Fishing Access","Overall","E_coli95",1530,NA
"wcrc-00024","Okutua Ck @ New Rd Br-Okarito Forest","Overall","E_coli95",245,NA
"wcrc-00025","Unnamed Ck @ Adamson Rd Whataroa","Overall","E_coli95",1250,NA
"wcrc-00026","Vickers Ck @ Whataroa N Base","Overall","E_coli95",790,NA
"wcrc-00027","Baker Ck @ Baker Ck Rd","Overall","E_coli95",940,NA
"wcrc-00028","Baker Ck @ Oparara Rd","Overall","E_coli95",2700,NA
"wcrc-00029","Page Stm @ Chasm Ck Walkway","Overall","E_coli95",4500,NA
"wcrc-00030","Blackwater Ck @ Farm 846","Overall","E_coli95",7540,NA
"wcrc-00031","Arnold Rv @ Blairs Rd No. 2 Br","Overall","E_coli95",167.5,NA
"wcrc-00032","Arnold Rv @ Kotuku Fishing Access","Overall","E_coli95",23,NA
"wcrc-00033","Crooked Rv @ Rotomanu-Bell Hill Rd","Overall","E_coli95",46.1,NA
"wcrc-00036","Hohonu Rv @ Mitchells-Kumara Rd Br","Overall","E_coli95",19.1,NA
"wcrc-00037","Orangipuku Rv @ Mouth","Overall","E_coli95",970,NA
"wcrc-00038","Poerua Rv @ Station Rd end","Overall","E_coli95",800,NA
"wcrc-00039","Crooked Rv @ Te Kinga","Overall","E_coli95",429,NA
"wcrc-00040","Hohonu Rv @ Mouth","Overall","E_coli95",669,NA
"arc-00082","AK2","Overall","E_coli95_Band",NA,"DE"
"ccc-00001","AVON05","Overall","E_coli95_Band",NA,"BC"
"ccc-00002","AVON06","Overall","E_coli95_Band",NA,"DE"
"ccc-00003","AVON07","Overall","E_coli95_Band",NA,"DE"
"ccc-00004","AVON12","Overall","E_coli95_Band",NA,"DE"
"ccc-00005","AVON08","Overall","E_coli95_Band",NA,"DE"
"ccc-00006","AVON09","Overall","E_coli95_Band",NA,"DE"
"ccc-00007","AVON04","Overall","E_coli95_Band",NA,"C"
"ccc-00008","AVON10","Overall","E_coli95_Band",NA,"DE"
"ccc-00009","AVON03","Overall","E_coli95_Band",NA,"DE"
"ccc-00010","AVON11","Overall","E_coli95_Band",NA,"DE"
"ccc-00011","AVON13","Overall","E_coli95_Band",NA,"DE"
"ccc-00012","AVON01","Overall","E_coli95_Band",NA,"BC"
"ccc-00013","AVON02","Overall","E_coli95_Band",NA,NA
"ccc-00014","HEATH08","Overall","E_coli95_Band",NA,NA
"ccc-00015","HEATH09","Overall","E_coli95_Band",NA,"DE"
"ccc-00016","HEATH10","Overall","E_coli95_Band",NA,"DE"
"ccc-00017","HEATH14","Overall","E_coli95_Band",NA,NA
"ccc-00018","HEATH06","Overall","E_coli95_Band",NA,"DE"
"ccc-00019","HEATH16","Overall","E_coli95_Band",NA,"ABC"
"ccc-00020","HEATH05","Overall","E_coli95_Band",NA,"DE"
"ccc-00021","HEATH07","Overall","E_coli95_Band",NA,"DE"
"ccc-00022","HEATH04","Overall","E_coli95_Band",NA,"DE"
"ccc-00023","HEATH03","Overall","E_coli95_Band",NA,"DE"
"ccc-00024","HEATH12","Overall","E_coli95_Band",NA,"DE"
"ccc-00026","HEATH02","Overall","E_coli95_Band",NA,"DE"
"ccc-00027","HEATH01","Overall","E_coli95_Band",NA,"DE"
"ccc-00028","STYX01","Overall","E_coli95_Band",NA,"BC"
"ccc-00029","STYX02","Overall","E_coli95_Band",NA,NA
"ccc-00030","STYX03","Overall","E_coli95_Band",NA,"DE"
"ccc-00031","STYX04","Overall","E_coli95_Band",NA,"DE"
"ccc-00032","STYX05","Overall","E_coli95_Band",NA,"DE"
"ccc-00033","STYX06","Overall","E_coli95_Band",NA,"DE"
"ccc-00034","STYX07","Overall","E_coli95_Band",NA,"DE"
"ccc-00035","STYX08","Overall","E_coli95_Band",NA,"BC"
"ccc-00036","HALS03","Overall","E_coli95_Band",NA,NA
"ccc-00037","HALS05","Overall","E_coli95_Band",NA,"DE"
"ccc-00038","HALS04","Overall","E_coli95_Band",NA,"DE"
"ccc-00039","OTUKAI01","Overall","E_coli95_Band",NA,"ABC"
"ccc-00040","OTUKAI02","Overall","E_coli95_Band",NA,"DE"
"ccc-00041","OUT01","Overall","E_coli95_Band",NA,"DE"
"ccc-00042","OTUKAI03","Overall","E_coli95_Band",NA,NA
"ebop-00001","BQ966369","Overall","E_coli95_Band",NA,"BC"
"ebop-00002","RN123610","Overall","E_coli95_Band",NA,"ABC"
"ebop-00003","FN834668","Overall","E_coli95_Band",NA,"ABC"
"ebop-00006","DP784306","Overall","E_coli95_Band",NA,"DE"
"ebop-00007","FL356693","Overall","E_coli95_Band",NA,"ABC"
"ebop-00009","CO543022","Overall","E_coli95_Band",NA,"DE"
"ebop-00010","EL174017","Overall","E_coli95_Band",NA,"DE"
"ebop-00012","FL230406","Overall","E_coli95_Band",NA,"ABC"
"ebop-00013","DO047598","Overall","E_coli95_Band",NA,"DE"
"ebop-00014","OK300616","Overall","E_coli95_Band",NA,"ABC"
"ebop-00016","GN922883","Overall","E_coli95_Band",NA,"DE"
"ebop-00017","GN849464","Overall","E_coli95_Band",NA,"DE"
"ebop-00019","EK598179","Overall","E_coli95_Band",NA,"DE"
"ebop-00021","JK491452","Overall","E_coli95_Band",NA,"ABC"
"ebop-00022","SO991920","Overall","E_coli95_Band",NA,"BC"
"ebop-00023","EP623312","Overall","E_coli95_Band",NA,"DE"
"ebop-00024","IK555889","Overall","E_coli95_Band",NA,"ABC"
"ebop-00025","IL818464","Overall","E_coli95_Band",NA,"ABC"
"ebop-00026","BQ711622","Overall","E_coli95_Band",NA,NA
"ebop-00027","BQ708712","Overall","E_coli95_Band",NA,"DE"
"ebop-00028","BR809582","Overall","E_coli95_Band",NA,"BC"
"ebop-00030","BS961133","Overall","E_coli95_Band",NA,"DE"
"ebop-00031","LK149881","Overall","E_coli95_Band",NA,"DE"
"ebop-00032","DO712717","Overall","E_coli95_Band",NA,NA
"ebop-00033","DO686858","Overall","E_coli95_Band",NA,"DE"
"ebop-00035","CP466747","Overall","E_coli95_Band",NA,"DE"
"ebop-00036","CO938527","Overall","E_coli95_Band",NA,NA
"ebop-00037","DP281304","Overall","E_coli95_Band",NA,"DE"
"ebop-00038","HN674689","Overall","E_coli95_Band",NA,"DE"
"ebop-00039","EO451883","Overall","E_coli95_Band",NA,"DE"
"ebop-00040","BQ739463","Overall","E_coli95_Band",NA,"DE"
"ebop-00041","LK082095","Overall","E_coli95_Band",NA,"BC"
"ebop-00042","KL998150","Overall","E_coli95_Band",NA,"DE"
"ebop-00044","NK608503","Overall","E_coli95_Band",NA,"BC"
"ebop-00045","GS4","Overall","E_coli95_Band",NA,"BC"
"ebop-00047","GM781934","Overall","E_coli95_Band",NA,NA
"ebop-00048","IG265664","Overall","E_coli95_Band",NA,"ABC"
"ebop-00050","RO2","Overall","E_coli95_Band",NA,"ABC"
"ebop-00051","GJ662805","Overall","E_coli95_Band",NA,"ABC"
"ebop-00052","BQ723939","Overall","E_coli95_Band",NA,"DE"
"ebop-00053","IG691428","Overall","E_coli95_Band",NA,"ABC"
"ebop-00057","FO620177","Overall","E_coli95_Band",NA,"DE"
"ebop-00062","MK307635","Overall","E_coli95_Band",NA,"DE"
"ebop-00070","JL350292","Overall","E_coli95_Band",NA,"ABC"
"ebop-00075","JM102399","Overall","E_coli95_Band",NA,"ABC"
"ebop-00101","RO629568","Overall","E_coli95_Band",NA,"ABC"
"ecan-00001","SQ10012","Overall","E_coli95_Band",NA,"DE"
"ecan-00002","SQ10037","Overall","E_coli95_Band",NA,"DE"
"ecan-00003","SQ10057","Overall","E_coli95_Band",NA,NA
"ecan-00007","SQ10804","Overall","E_coli95_Band",NA,NA
"ecan-00008","SQ10814","Overall","E_coli95_Band",NA,"DE"
"ecan-00010","SQ10818","Overall","E_coli95_Band",NA,"DE"
"ecan-00014","SQ20104","Overall","E_coli95_Band",NA,"DE"
"ecan-00016","SQ20106","Overall","E_coli95_Band",NA,NA
"ecan-00018","SQ20107","Overall","E_coli95_Band",NA,NA
"ecan-00020","SQ20112","Overall","E_coli95_Band",NA,"ABC"
"ecan-00025","SQ20176","Overall","E_coli95_Band",NA,NA
"ecan-00026","SQ20177","Overall","E_coli95_Band",NA,"BC"
"ecan-00027","SQ20195","Overall","E_coli95_Band",NA,"DE"
"ecan-00028","SQ20199","Overall","E_coli95_Band",NA,NA
"ecan-00034","SQ20252","Overall","E_coli95_Band",NA,"DE"
"ecan-00036","SQ20318","Overall","E_coli95_Band",NA,"DE"
"ecan-00038","SQ20332","Overall","E_coli95_Band",NA,"BC"
"ecan-00040","SQ20350","Overall","E_coli95_Band",NA,"C"
"ecan-00042","SQ20401","Overall","E_coli95_Band",NA,NA
"ecan-00045","SQ20509","Overall","E_coli95_Band",NA,"DE"
"ecan-00046","SQ20545","Overall","E_coli95_Band",NA,"DE"
"ecan-00047","SQ20575","Overall","E_coli95_Band",NA,"ABC"
"ecan-00049","SQ20577","Overall","E_coli95_Band",NA,NA
"ecan-00050","SQ20725","Overall","E_coli95_Band",NA,"DE"
"ecan-00052","SQ21047","Overall","E_coli95_Band",NA,"DE"
"ecan-00053","SQ21049","Overall","E_coli95_Band",NA,"DE"
"ecan-00054","SQ21160","Overall","E_coli95_Band",NA,"DE"
"ecan-00055","SQ21289","Overall","E_coli95_Band",NA,"DE"
"ecan-00057","SQ21292","Overall","E_coli95_Band",NA,"ABC"
"ecan-00058","SQ21296","Overall","E_coli95_Band",NA,NA
"ecan-00059","SQ21298","Overall","E_coli95_Band",NA,"DE"
"ecan-00061","SQ21299","Overall","E_coli95_Band",NA,"DE"
"ecan-00062","SQ21309","Overall","E_coli95_Band",NA,NA
"ecan-00065","SQ26221","Overall","E_coli95_Band",NA,"DE"
"ecan-00069","SQ26633","Overall","E_coli95_Band",NA,"ABC"
"ecan-00070","SQ30162","Overall","E_coli95_Band",NA,"BC"
"ecan-00071","SQ30175","Overall","E_coli95_Band",NA,"ABC"
"ecan-00072","SQ30222","Overall","E_coli95_Band",NA,NA
"ecan-00079","SQ30332","Overall","E_coli95_Band",NA,"DE"
"ecan-00080","SQ30369","Overall","E_coli95_Band",NA,NA
"ecan-00081","SQ30400","Overall","E_coli95_Band",NA,"DE"
"ecan-00082","SQ30426","Overall","E_coli95_Band",NA,NA
"ecan-00083","SQ30445","Overall","E_coli95_Band",NA,"DE"
"ecan-00084","SQ30782","Overall","E_coli95_Band",NA,"DE"
"ecan-00085","SQ30878","Overall","E_coli95_Band",NA,"DE"
"ecan-00086","SQ30916","Overall","E_coli95_Band",NA,"BC"
"ecan-00088","SQ30928","Overall","E_coli95_Band",NA,"BC"
"ecan-00091","SQ30976","Overall","E_coli95_Band",NA,NA
"ecan-00092","SQ30977","Overall","E_coli95_Band",NA,NA
"ecan-00093","SQ30992","Overall","E_coli95_Band",NA,"DE"
"ecan-00094","SQ31018","Overall","E_coli95_Band",NA,"DE"
"ecan-00095","SQ31020","Overall","E_coli95_Band",NA,"ABC"
"ecan-00097","SQ32872","Overall","E_coli95_Band",NA,"DE"
"ecan-00100","SQ33055","Overall","E_coli95_Band",NA,NA
"ecan-00101","SQ33056","Overall","E_coli95_Band",NA,"DE"
"ecan-00102","SQ33270","Overall","E_coli95_Band",NA,"ABC"
"ecan-00103","SQ33273","Overall","E_coli95_Band",NA,"DE"
"ecan-00104","SQ33962","Overall","E_coli95_Band",NA,"BC"
"ecan-00106","SQ34191","Overall","E_coli95_Band",NA,NA
"ecan-00107","SQ34412","Overall","E_coli95_Band",NA,NA
"ecan-00109","SQ34538","Overall","E_coli95_Band",NA,"BC"
"ecan-00110","SQ34540","Overall","E_coli95_Band",NA,"DE"
"ecan-00111","SQ34557","Overall","E_coli95_Band",NA,NA
"ecan-00112","SQ34580","Overall","E_coli95_Band",NA,NA
"ecan-00113","SQ34646","Overall","E_coli95_Band",NA,"DE"
"ecan-00114","SQ34704","Overall","E_coli95_Band",NA,"ABC"
"ecan-00115","SQ34705","Overall","E_coli95_Band",NA,NA
"ecan-00116","SQ34706","Overall","E_coli95_Band",NA,"BC"
"ecan-00117","SQ10005","Overall","E_coli95_Band",NA,"BC"
"ecan-00118","SQ10160","Overall","E_coli95_Band",NA,"DE"
"ecan-00119","SQ10167","Overall","E_coli95_Band",NA,NA
"ecan-00121","SQ10174","Overall","E_coli95_Band",NA,"DE"
"ecan-00123","SQ10275","Overall","E_coli95_Band",NA,"BC"
"ecan-00124","SQ10301","Overall","E_coli95_Band",NA,"ABC"
"ecan-00127","SQ22030","Overall","E_coli95_Band",NA,"DE"
"ecan-00128","SQ26368","Overall","E_coli95_Band",NA,"ABC"
"ecan-00129","SQ26369","Overall","E_coli95_Band",NA,"ABC"
"ecan-00130","SQ30011","Overall","E_coli95_Band",NA,"BC"
"ecan-00134","SQ30184","Overall","E_coli95_Band",NA,"ABC"
"ecan-00135","SQ34626","Overall","E_coli95_Band",NA,"DE"
"ecan-00136","SQ34711","Overall","E_coli95_Band",NA,"ABC"
"ecan-00137","SQ34865","Overall","E_coli95_Band",NA,"BC"
"ecan-00138","SQ34866","Overall","E_coli95_Band",NA,"DE"
"ecan-00139","SQ34869","Overall","E_coli95_Band",NA,"ABC"
"ecan-00140","SQ34884","Overall","E_coli95_Band",NA,NA
"ecan-00141","SQ34903","Overall","E_coli95_Band",NA,NA
"ecan-00145","SQ26931","Overall","E_coli95_Band",NA,"ABC"
"ecan-00146","SQ26932","Overall","E_coli95_Band",NA,"BC"
"ecan-00148","SQ30390","Overall","E_coli95_Band",NA,NA
"ecan-00149","SQ30707","Overall","E_coli95_Band",NA,"DE"
"ecan-00151","SQ30945","Overall","E_coli95_Band",NA,"DE"
"ecan-00152","SQ32732","Overall","E_coli95_Band",NA,"DE"
"ecan-00153","SQ33148","Overall","E_coli95_Band",NA,"ABC"
"ecan-00154","SQ33899","Overall","E_coli95_Band",NA,"ABC"
"ecan-00155","SQ34569","Overall","E_coli95_Band",NA,"DE"
"ecan-00156","SQ35156","Overall","E_coli95_Band",NA,"DE"
"ecan-00157","SQ35157","Overall","E_coli95_Band",NA,NA
"ecan-00160","SQ35172","Overall","E_coli95_Band",NA,"ABC"
"ecan-00161","SQ35173","Overall","E_coli95_Band",NA,NA
"ecan-00162","SQ35174","Overall","E_coli95_Band",NA,"ABC"
"ecan-00163","SQ35234","Overall","E_coli95_Band",NA,NA
"ecan-00164","SQ35235","Overall","E_coli95_Band",NA,NA
"ecan-00168","SQ35080","Overall","E_coli95_Band",NA,NA
"ecan-00169","SQ35873","Overall","E_coli95_Band",NA,"ABC"
"ecan-00170","SQ35874","Overall","E_coli95_Band",NA,"ABC"
"ecan-00171","SQ35875","Overall","E_coli95_Band",NA,"ABC"
"ecan-00172","SQ34417","Overall","E_coli95_Band",NA,"BC"
"ecan-00173","SQ34418","Overall","E_coli95_Band",NA,NA
"ecan-00174","SQ35872","Overall","E_coli95_Band",NA,"ABC"
"ecan-00175","SQ30215","Overall","E_coli95_Band",NA,"DE"
"ecan-00176","SQ33274","Overall","E_coli95_Band",NA,NA
"ecan-00177","SQ21044","Overall","E_coli95_Band",NA,NA
"ecan-00178","SQ21045","Overall","E_coli95_Band",NA,NA
"ecan-00179","SQ21046","Overall","E_coli95_Band",NA,NA
"ecan-00180","SQ20450","Overall","E_coli95_Band",NA,NA
"ecan-00181","SQ20175","Overall","E_coli95_Band",NA,"DE"
"ecan-00182","SQ20541","Overall","E_coli95_Band",NA,NA
"ecan-00183","SQ21254","Overall","E_coli95_Band",NA,"DE"
